buggy,Requirement ID,Project name,dataset,date,measurementDateName,DA_ACT,DA_CND,DA_CNT,DA_IMP,DA_INC,DA_OPT,DA_SRC,DA_WKP,EX_DIR,EX_VRB,EX_SBJ,EX_RDS,EX_ACD,EX_AMG,EX_ICP,EX_CNS,EX_ENT,IT_POL,IT_SUB,EX_COD,CM_NNS,CM_PNS,CM_ONS
"1","HIVE-15651","HIVE","apachejit","2017-01-17","OneSecondBeforeFirstAssignmentDate","8","2","0","0","0","2","0","0","1","8","13","59.47","0.11267605633802817","0","0","59","5","0.013333333333333341","0.41999999999999993","False","0","0","0"
"1","HIVE-15653","HIVE","apachejit","2017-01-18","OneSecondBeforeFirstAssignmentDate","18","1","1","1","0","4","2","0","13","18","58","28.23","0.054380664652567974","4","0","199","16","-0.1884672619047619","0.615922619047619","True","0","0.0","0"
"0","HIVE-15654","HIVE","apachejit","2017-01-18","OneSecondBeforeFirstAssignmentDate","5","1","0","0","0","0","1","0","0","5","30","68.36","0.03184713375796178","2","0","99","12","-0.05","0.75","True","0","0","0"
"1","HIVE-15661","HIVE","apachejit","2017-01-18","OneSecondBeforeFirstAssignmentDate","2","0","0","0","0","0","0","0","0","2","2","48.47","0.2857142857142857","0","0","6","1","0.0","0.0","False","0","0","0"
"0","HIVE-15662","HIVE","apachejit","2017-01-18","OneSecondBeforeFirstAssignmentDate","10","1","0","1","0","1","0","0","0","10","16","63.73","0.12345679012345678","0","0","73","5","0.14285714285714285","0.2792768959435626","False","0","0","0"
"1","HIVE-15664","HIVE","apachejit","2017-01-19","OneSecondBeforeFirstAssignmentDate","10","0","0","0","0","1","0","0","0","10","14","71.31","0.13333333333333333","0","0","51","8","0.125","0.16666666666666666","False","0","0.0","0"
"1","HIVE-15669","HIVE","apachejit","2017-01-20","OneSecondBeforeFirstAssignmentDate","5","1","0","0","0","1","0","0","0","5","7","44.71","0.1388888888888889","1","0","29","2","0.20500000000000002","0.43666666666666665","False","0","0","0"
"1","HIVE-15672","HIVE","apachejit","2017-01-20","OneSecondBeforeFirstAssignmentDate","10","0","0","0","0","1","0","0","0","10","14","71.1","0.13157894736842105","0","0","52","8","0.125","0.16666666666666666","False","0","0","0"
"0","HIVE-15675","HIVE","apachejit","2017-01-20","OneSecondBeforeFirstAssignmentDate","11","0","0","1","0","0","0","0","1","11","15","37.77","0.18032786885245902","0","0","41","0","-0.0625","0.375","False","0","0","0"
"1","HIVE-15685","HIVE","apachejit","2017-01-20","OneSecondBeforeFirstAssignmentDate","10","0","0","0","0","0","0","0","0","10","17","-6.19","0.09900990099009901","0","0","56","5","-0.2","0.5111111111111111","True","0","0","0"
"1","HIVE-15688","HIVE","apachejit","2017-01-27","OneSecondBeforeFirstAssignmentDate","9","0","0","1","0","0","1","0","0","9","28","77.84","0.08737864077669903","2","0","84","6","-0.32875000000000004","0.42375","False","0","0.0","0"
"0","HIVE-15691","HIVE","apachejit","2017-01-21","OneSecondBeforeFirstAssignmentDate","7","0","1","0","0","0","1","0","0","7","17","45.62","0.10606060606060606","0","0","54","4","0.26666666666666666","0.4000000000000001","False","0","0","0"
"1","HIVE-15693","HIVE","apachejit","2017-01-24","OneSecondBeforeFirstAssignmentDate","6","0","0","0","0","0","0","0","0","6","30","-120.34","0.03571428571428571","1","0","68","19","0.04545454545454545","0.48484848484848486","True","0","0","0"
"1","HIVE-15698","HIVE","apachejit","2017-01-24","OneSecondBeforeFirstAssignmentDate","2","0","0","0","0","0","2","0","0","2","4","-10.26","0.11764705882352941","0","0","11","1","0.0","0.0","False","0","0","0"
"1","HIVE-1570","HIVE","apachejit","2010-08-27","OneSecondBeforeFirstAssignmentDate","15","1","0","0","0","1","5","0","0","15","25","69.89","0.14705882352941177","0","1","80","3","-0.05","0.2625","True","0","0.0","0"
"0","HIVE-15702","HIVE","apachejit","2017-01-24","OneSecondBeforeFirstAssignmentDate","5","0","0","0","0","0","2","0","0","5","9","47.04","0.09433962264150944","0","0","41","0","0.05","0.65","False","0","0","0"
"1","HIVE-15703","HIVE","apachejit","2017-01-24","OneSecondBeforeFirstAssignmentDate","1","0","0","1","0","0","0","0","0","1","1","48.47","0.125","1","0","6","1","0.6","1.0","False","0","0","0"
"0","HIVE-15704","HIVE","apachejit","2017-01-24","OneSecondBeforeFirstAssignmentDate","1","0","0","0","0","0","0","0","0","1","3","63.36","0.09090909090909091","0","0","8","0","0.0","0.0","False","0","0","0"
"1","HIVE-15705","HIVE","apachejit","2017-01-24","OneSecondBeforeFirstAssignmentDate","1","0","0","0","0","0","0","0","0","1","4","64.37","0.0625","0","0","14","0","0.06875","0.65625","False","0","0","0"
"1","HIVE-15709","HIVE","apachejit","2017-01-24","OneSecondBeforeFirstAssignmentDate","5","0","0","0","0","0","1","0","0","5","8","39.19","0.14705882352941177","0","0","28","1","0.21666666666666667","0.4166666666666667","False","0","0","0"
"0","HIVE-15711","HIVE","apachejit","2017-01-24","OneSecondBeforeFirstAssignmentDate","5","0","0","0","0","0","0","0","0","5","5","34.42","0.19230769230769232","0","0","23","0","0.0","0.05","False","0","0","0"
"0","HIVE-15712","HIVE","apachejit","2017-01-24","OneSecondBeforeFirstAssignmentDate","4","0","0","0","0","0","0","0","0","4","12","53.71","0.08695652173913043","0","0","35","5","0.043181818181818175","0.25227272727272726","False","0","0","0"
"1","HIVE-15713","HIVE","apachejit","2017-01-24","OneSecondBeforeFirstAssignmentDate","4","0","1","1","0","0","0","0","0","4","13","-128.02","0.06666666666666667","1","0","43","0","0.0","0.4666666666666666","False","0","0","0"
"0","HIVE-15717","HIVE","apachejit","2017-01-24","OneSecondBeforeFirstAssignmentDate","7","0","0","0","0","0","0","0","0","7","11","21.06","0.12280701754385964","0","0","40","6","-0.1125","0.3375","True","0","0","0"
"0","HIVE-15718","HIVE","apachejit","2017-01-25","OneSecondBeforeFirstAssignmentDate","4","0","0","2","0","0","0","0","0","4","6","46.44","0.13793103448275862","1","0","24","2","0.0","0.0","False","0","0","0"
"1","HIVE-15721","HIVE","apachejit","2017-01-25","OneSecondBeforeFirstAssignmentDate","17","2","0","1","0","1","3","0","0","17","22","51.38","0.17894736842105263","0","0","79","2","-0.19999999999999998","0.5166666666666667","False","0","0","0"
"1","HIVE-15723","HIVE","apachejit","2017-01-25","OneSecondBeforeFirstAssignmentDate","12","0","0","1","0","1","1","0","3","12","19","58.58","0.13793103448275862","2","0","76","0","0.07148760330578513","0.28969893742621017","False","0","0","0"
"1","HIVE-15730","HIVE","apachejit","2017-01-26","OneSecondBeforeFirstAssignmentDate","7","0","0","1","0","0","2","0","0","7","9","-64.37","0.14","1","0","35","2","0.5","0.5","False","0","0","0"
"1","HIVE-15732","HIVE","apachejit","2017-01-26","OneSecondBeforeFirstAssignmentDate","3","0","0","0","0","0","0","0","0","3","5","57.27","0.17647058823529413","0","0","14","2","0.0","0.0","False","0","0","0"
"1","HIVE-15748","HIVE","apachejit","2017-01-30","OneSecondBeforeFirstAssignmentDate","12","1","0","0","0","1","0","0","0","12","12","60.35","0.1935483870967742","0","0","58","0","-0.0625","0.25","False","0","0","0"
"1","HIVE-1575","HIVE","apachejit","2010-10-22","OneSecondBeforeFirstAssignmentDate","9","2","0","2","0","0","0","0","1","9","25","73.68","0.07964601769911504","2","1","87","4","-0.03500000000000002","0.4764285714285714","False","2","0.5","1"
"0","HIVE-15750","HIVE","apachejit","2017-01-30","OneSecondBeforeFirstAssignmentDate","6","1","0","0","0","2","0","0","0","6","12","66.44","0.13953488372093023","0","0","40","1","-0.1125","0.48749999999999993","False","0","0","0"
"1","HIVE-15754","HIVE","apachejit","2017-01-30","OneSecondBeforeFirstAssignmentDate","3","0","0","2","0","0","0","0","3","3","20","17.4","0.03614457831325301","2","0","58","3","-0.1875","0.275","True","0","0","0"
"0","HIVE-15755","HIVE","apachejit","2017-01-31","OneSecondBeforeFirstAssignmentDate","34","4","0","0","0","0","1","0","4","34","177","-78.65","0.043037974683544304","0","0","365","36","-0.3727272727272727","0.6909090909090909","True","0","0","0"
"1","HIVE-15760","HIVE","apachejit","2017-01-31","OneSecondBeforeFirstAssignmentDate","5","1","0","0","0","0","0","0","0","5","72","-413.29","0.019305019305019305","0","0","96","9","0.0","0.1","True","0","0.0","0"
"1","HIVE-15761","HIVE","apachejit","2017-04-18","OneSecondBeforeFirstAssignmentDate","10","1","0","2","0","1","0","0","0","10","46","-236.95","0.05714285714285714","0","0","86","11","-0.11761363636363636","0.5090909090909091","True","0","0","0"
"1","HIVE-15765","HIVE","apachejit","2017-01-31","OneSecondBeforeFirstAssignmentDate","3","0","0","1","0","0","6","0","0","3","15","70.8","0.039473684210526314","1","0","51","2","-0.12916666666666668","0.5","True","0","0","0"
"1","HIVE-15766","HIVE","apachejit","2017-01-31","OneSecondBeforeFirstAssignmentDate","0","0","0","0","0","0","0","0","0","0","1","-278.44","0.0","0","0","3","1","0.0","0.0","False","0","0","0"
"0","HIVE-15767","HIVE","apachejit","2017-01-31","OneSecondBeforeFirstAssignmentDate","9","1","0","0","0","0","7","0","0","9","21","-38.89","0.09473684210526316","0","0","52","3","-0.175","0.8","True","0","0","0"
"1","HIVE-15769","HIVE","apachejit","2017-01-31","OneSecondBeforeFirstAssignmentDate","8","1","0","1","0","0","0","0","0","8","12","88.43","0.20512820512820512","0","1","33","3","0.2857142857142857","0.5357142857142857","False","0","0","0"
"0","HIVE-15772","HIVE","apachejit","2017-01-31","OneSecondBeforeFirstAssignmentDate","2","1","0","0","0","0","0","0","0","2","5","-8.39","0.15384615384615385","0","1","12","0","0.0","0.0","False","0","0","0"
"0","HIVE-15774","HIVE","apachejit","2017-02-01","OneSecondBeforeFirstAssignmentDate","16","2","0","3","0","1","0","1","0","16","42","51.07","0.09248554913294797","1","0","142","3","0.1722222222222222","0.46527777777777785","False","0","0","0"
"1","HIVE-15777","HIVE","apachejit","2017-02-01","OneSecondBeforeFirstAssignmentDate","1","0","0","0","0","0","0","0","0","1","3","96.18","0.1","0","0","10","1","0.0","0.0","False","0","0","0"
"1","HIVE-15781","HIVE","apachejit","2017-02-01","OneSecondBeforeFirstAssignmentDate","7","1","0","1","0","0","0","0","1","7","14","5.45","0.11290322580645161","1","0","41","2","0.13333333333333333","0.5","True","0","0","0"
"1","HIVE-15784","HIVE","apachejit","2017-02-01","OneSecondBeforeFirstAssignmentDate","3","0","0","0","0","0","0","0","0","3","7","-26.16","0.13043478260869565","0","0","18","0","0.0","0.4","False","0","0","0"
"1","HIVE-15786","HIVE","apachejit","2017-02-01","OneSecondBeforeFirstAssignmentDate","7","0","0","0","0","0","0","0","0","7","10","10.56","0.2","0","0","30","0","0.0","0.0","False","0","0","0"
"0","HIVE-15787","HIVE","apachejit","2017-02-02","OneSecondBeforeFirstAssignmentDate","1","0","0","0","0","0","0","0","0","1","2","99.23","0.14285714285714285","0","1","6","0","0.4","0.4","False","0","0","0"
"1","HIVE-15791","HIVE","apachejit","2017-02-02","OneSecondBeforeFirstAssignmentDate","1","0","0","0","0","0","0","0","0","1","1","75.88","0.2","0","0","4","0","0.0","0.0","False","0","0","0"
"0","HIVE-15792","HIVE","apachejit","2017-02-02","OneSecondBeforeFirstAssignmentDate","6","3","0","3","0","1","1","0","1","6","12","61.97","0.08695652173913043","1","0","54","5","0.8","0.75","True","0","0","0"
"1","HIVE-15795","HIVE","apachejit","2017-02-02","OneSecondBeforeFirstAssignmentDate","2","0","0","0","0","0","0","0","2","2","8","19.74","0.05714285714285714","0","0","28","1","0.8","0.75","False","0","0","0"
"1","HIVE-15796","HIVE","apachejit","2017-02-03","OneSecondBeforeFirstAssignmentDate","14","4","0","1","0","0","0","0","0","14","28","40.55","0.1044776119402985","1","0","110","5","-0.1666666666666667","0.562962962962963","True","0","0","0"
"1","HIVE-15801","HIVE","apachejit","2017-02-03","OneSecondBeforeFirstAssignmentDate","1","0","0","0","0","0","0","0","0","1","2","32.56","0.16666666666666666","1","0","5","0","0.0","0.0","False","0","0","0"
"1","HIVE-15802","HIVE","apachejit","2017-02-03","OneSecondBeforeFirstAssignmentDate","6","2","0","0","0","0","0","0","0","6","9","41.06","0.13333333333333333","0","1","42","0","0.1","0.3333333333333333","False","0","0","0"
"1","HIVE-15803","HIVE","apachejit","2017-02-03","OneSecondBeforeFirstAssignmentDate","8","1","0","0","0","1","17","0","2","8","11","48.16","0.06299212598425197","0","0","45","2","0.0","0.0","True","0","0.0","0"
"1","HIVE-15804","HIVE","apachejit","2017-02-03","OneSecondBeforeFirstAssignmentDate","10","2","0","2","0","0","1","1","0","10","19","70.84","0.1282051282051282","3","0","69","4","-0.10357142857142856","0.4714285714285714","False","0","0","0"
"1","HIVE-15806","HIVE","apachejit","2017-02-03","OneSecondBeforeFirstAssignmentDate","4","0","0","0","0","0","0","0","0","4","10","64.2","0.11764705882352941","1","1","31","1","-0.5","0.9","False","0","0","0"
"1","HIVE-15808","HIVE","apachejit","2017-02-03","OneSecondBeforeFirstAssignmentDate","8","2","0","0","0","0","0","0","0","8","12","54.93","0.14814814814814814","0","0","49","0","0.0","0.3","False","0","0","0"
"1","HIVE-15809","HIVE","apachejit","2017-02-04","OneSecondBeforeFirstAssignmentDate","0","0","0","0","0","0","0","0","0","0","3","79.26","0.0","0","0","9","0","0.0","0.0","False","0","0","0"
"0","HIVE-1581","HIVE","apachejit","2010-08-22","OneSecondBeforeFirstAssignmentDate","5","0","0","1","0","1","1","0","1","5","11","69.62","0.12195121951219512","1","1","37","0","-0.4","1.0","False","0","0","0"
"1","HIVE-15810","HIVE","apachejit","2017-02-04","OneSecondBeforeFirstAssignmentDate","2","1","0","1","0","0","0","0","0","2","3","83.66","0.14285714285714285","1","1","13","1","0.4","0.4","False","0","0","0"
"0","HIVE-15812","HIVE","apachejit","2017-02-04","OneSecondBeforeFirstAssignmentDate","5","0","0","0","0","0","0","0","1","5","19","27.83","0.05263157894736842","0","0","55","5","-0.25","0.7000000000000001","True","0","0","0"
"0","HIVE-15815","HIVE","apachejit","2017-02-04","OneSecondBeforeFirstAssignmentDate","11","2","0","1","0","1","3","0","0","11","20","74.79","0.13924050632911392","3","0","67","6","0.24444444444444446","0.41111111111111115","False","0","0","0"
"1","HIVE-15827","HIVE","apachejit","2017-02-06","OneSecondBeforeFirstAssignmentDate","3","3","0","0","0","0","0","0","0","3","8","96.52","0.07692307692307693","0","1","34","2","0.13636363636363635","0.5","False","0","0","0"
"1","HIVE-15830","HIVE","apachejit","2017-02-07","OneSecondBeforeFirstAssignmentDate","4","1","0","0","0","0","0","0","0","4","6","69.79","0.18181818181818182","0","0","20","2","0.0","0.0","False","0","0","0"
"1","HIVE-15834","HIVE","apachejit","2017-02-07","OneSecondBeforeFirstAssignmentDate","5","0","0","1","0","0","0","0","0","5","8","64.37","0.20833333333333334","2","1","21","0","0.0","0.4","False","0","0","0"
"1","HIVE-15841","HIVE","apachejit","2017-02-15","OneSecondBeforeFirstAssignmentDate","3","0","0","1","0","0","0","0","0","3","7","90.05","0.13043478260869565","1","0","20","2","0.0","0.0","False","1","1.0","1"
"1","HIVE-15847","HIVE","apachejit","2017-02-14","OneSecondBeforeFirstAssignmentDate","5","0","0","1","0","0","2","0","0","5","13","62.14","0.078125","0","0","46","2","-0.22500000000000003","0.325","True","0","0.0","0"
"0","HIVE-15848","HIVE","apachejit","2017-02-24","OneSecondBeforeFirstAssignmentDate","5","1","0","0","0","0","0","0","2","5","27","44.07","0.027777777777777776","0","0","81","3","-0.26666666666666666","0.8250000000000001","True","0","0.0","0"
"0","HIVE-15849","HIVE","apachejit","2017-02-08","OneSecondBeforeFirstAssignmentDate","32","3","0","2","0","0","0","0","0","32","51","36.45","0.10355987055016182","2","0","174","11","0.18535868893011748","0.3640383426097711","True","0","0","0"
"1","HIVE-15850","HIVE","apachejit","2017-02-08","OneSecondBeforeFirstAssignmentDate","26","5","0","4","0","0","2","0","0","26","55","70.73","0.13402061855670103","2","0","159","11","0.15625","0.3284722222222222","False","0","0","0"
"1","HIVE-15851","HIVE","apachejit","2017-02-08","OneSecondBeforeFirstAssignmentDate","3","0","0","1","0","0","0","0","0","3","7","47.15","0.10714285714285714","1","0","22","2","0.0","0.0","False","0","0","0"
"0","HIVE-15864","HIVE","apachejit","2017-02-09","OneSecondBeforeFirstAssignmentDate","2","0","0","0","0","0","0","0","0","2","4","24.1","0.13333333333333333","0","0","10","0","0.0","0.0","False","0","0","0"
"0","HIVE-15870","HIVE","apachejit","2017-03-01","OneSecondBeforeFirstAssignmentDate","11","0","0","1","0","0","0","0","3","11","48","62.24","0.0502283105022831","0","0","133","3","-0.037500000000000006","0.25416666666666665","True","0","0","0"
"0","HIVE-15871","HIVE","apachejit","2017-02-10","OneSecondBeforeFirstAssignmentDate","6","1","0","0","0","2","2","0","3","6","18","12.63","0.07792207792207792","0","1","50","3","-0.16666666666666666","0.5","True","0","0","0"
"0","HIVE-15872","HIVE","apachejit","2017-02-10","OneSecondBeforeFirstAssignmentDate","26","1","0","5","0","0","1","0","0","26","122","-36.65","0.04961832061068702","2","0","291","47","-0.23854166666666665","0.7989583333333333","True","0","0","0"
"1","HIVE-15873","HIVE","apachejit","2017-02-10","OneSecondBeforeFirstAssignmentDate","15","0","0","0","0","0","0","0","0","15","24","77.23","0.14018691588785046","0","0","88","1","0.15900673400673399","0.3361952861952862","False","0","0","0"
"1","HIVE-15877","HIVE","apachejit","2017-02-10","OneSecondBeforeFirstAssignmentDate","2","0","0","0","0","0","0","0","0","2","4","38.99","0.13333333333333333","0","0","14","0","0.0","0.0","False","0","0","0"
"1","HIVE-15879","HIVE","apachejit","2017-02-10","OneSecondBeforeFirstAssignmentDate","25","7","1","0","0","2","1","0","0","25","60","52.36","0.08865248226950355","1","0","207","6","0.025930059523809522","0.5665178571428571","True","0","0","0"
"1","HIVE-15880","HIVE","apachejit","2017-02-10","OneSecondBeforeFirstAssignmentDate","27","5","0","1","0","2","52","0","12","27","74","47.08","0.05357142857142857","1","0","288","35","0.1762987012987013","0.613961038961039","True","0","0","0"
"1","HIVE-15881","HIVE","apachejit","2017-02-10","OneSecondBeforeFirstAssignmentDate","13","0","0","0","0","0","0","0","0","13","31","60.41","0.0896551724137931","1","0","109","4","0.029545454545454545","0.29744318181818186","True","0","0","0"
"1","HIVE-15882","HIVE","apachejit","2017-02-11","OneSecondBeforeFirstAssignmentDate","39","1","0","0","0","3","2","1","2","39","91","63.39","0.10512129380053908","3","0","297","29","0.16928571428571426","0.47238095238095246","True","0","0","0"
"1","HIVE-15886","HIVE","apachejit","2017-02-12","OneSecondBeforeFirstAssignmentDate","7","0","0","0","0","1","0","0","0","7","11","69.07","0.175","0","0","32","0","-0.1","0.2","False","0","0","0"
"1","HIVE-15891","HIVE","apachejit","2017-02-13","OneSecondBeforeFirstAssignmentDate","12","1","0","3","0","0","2","0","0","12","18","26.0","0.13186813186813187","0","0","79","1","-0.027272727272727268","0.41363636363636364","False","0","0","0"
"1","HIVE-15892","HIVE","apachejit","2017-02-13","OneSecondBeforeFirstAssignmentDate","7","0","0","0","0","0","0","0","0","7","13","40.04","0.09722222222222222","0","0","46","3","-0.25227272727272726","0.6424242424242425","True","0","0","0"
"0","HIVE-15894","HIVE","apachejit","2017-02-13","OneSecondBeforeFirstAssignmentDate","1","0","0","0","0","0","0","0","0","1","3","63.36","0.1111111111111111","0","0","9","0","0.375","0.375","False","0","0","0"
"1","HIVE-15895","HIVE","apachejit","2017-02-13","OneSecondBeforeFirstAssignmentDate","1","0","0","0","0","0","0","0","0","1","4","86.71","0.09090909090909091","0","0","10","0","0.0","0.0","False","0","0","0"
"1","HIVE-15896","HIVE","apachejit","2017-02-13","OneSecondBeforeFirstAssignmentDate","4","1","0","0","0","2","0","0","0","4","7","71.1","0.13333333333333333","0","0","26","1","-0.17857142857142858","0.4089285714285714","False","0","0","0"
"1","HIVE-15899","HIVE","apachejit","2017-02-13","OneSecondBeforeFirstAssignmentDate","1","0","0","0","0","0","0","0","1","1","2","100.24","0.16666666666666666","0","0","6","1","0.0","0.0","False","0","0","0"
"1","HIVE-15900","HIVE","apachejit","2017-02-15","OneSecondBeforeFirstAssignmentDate","5","0","1","0","0","0","3","0","1","5","9","38.15","0.06666666666666667","0","0","50","6","0.0","0.0","True","1","0.5","1"
"1","HIVE-15901","HIVE","apachejit","2017-02-14","OneSecondBeforeFirstAssignmentDate","0","0","0","0","0","0","0","0","0","0","3","73.85","0.0","0","0","6","0","0.0","0.0","False","0","0","0"
"1","HIVE-15902","HIVE","apachejit","2017-02-14","OneSecondBeforeFirstAssignmentDate","17","0","0","0","0","0","0","0","3","17","95","-129.1","0.03837471783295711","0","0","207","29","0.15925925925925927","0.32222222222222224","True","0","0","0"
"1","HIVE-15904","HIVE","apachejit","2017-02-14","OneSecondBeforeFirstAssignmentDate","6","0","1","0","0","0","0","0","1","6","39","-20.85","0.027522935779816515","0","0","124","10","-0.4166666666666667","0.6148148148148148","True","0","0","0"
"0","HIVE-15910","HIVE","apachejit","2017-02-14","OneSecondBeforeFirstAssignmentDate","12","2","0","1","0","2","1","0","2","12","25","53.0","0.10810810810810811","2","0","91","7","0.032","0.313","False","0","0","0"
"0","HIVE-15915","HIVE","apachejit","2017-02-14","OneSecondBeforeFirstAssignmentDate","7","1","0","0","0","1","0","0","0","7","12","61.53","0.15555555555555556","0","0","39","2","0.0","0.0","False","0","0","0"
"1","HIVE-15917","HIVE","apachejit","2017-02-14","OneSecondBeforeFirstAssignmentDate","0","0","0","0","0","0","0","0","0","0","2","15.64","0.0","0","0","5","1","0.0","0.0","False","0","0","0"
"1","HIVE-15918","HIVE","apachejit","2017-02-14","OneSecondBeforeFirstAssignmentDate","3","0","0","0","0","0","0","0","0","3","4","42.38","0.23076923076923078","1","0","12","1","0.0","0.0","False","0","0","0"
"0","HIVE-15920","HIVE","apachejit","2017-02-14","OneSecondBeforeFirstAssignmentDate","10","0","0","0","0","0","0","0","2","10","11","43.02","0.11904761904761904","0","0","59","2","0.18125","0.6","True","0","0","0"
"1","HIVE-15928","HIVE","apachejit","2017-02-15","OneSecondBeforeFirstAssignmentDate","7","1","0","1","0","1","0","0","0","7","14","63.39","0.12727272727272726","0","0","49","1","0.01428571428571429","0.27142857142857146","False","0","0","0"
"0","HIVE-15929","HIVE","apachejit","2017-02-15","OneSecondBeforeFirstAssignmentDate","7","1","0","1","0","0","0","0","0","7","13","53.68","0.1346153846153846","0","0","46","1","0.14242424242424243","0.496969696969697","False","0","0","0"
"1","HIVE-15938","HIVE","apachejit","2017-02-16","OneSecondBeforeFirstAssignmentDate","0","0","0","0","0","0","0","0","0","0","4","87.72","0.0","0","0","9","1","-0.5","0.3","False","0","0","0"
"0","HIVE-15941","HIVE","apachejit","2017-02-16","OneSecondBeforeFirstAssignmentDate","0","0","0","0","0","0","0","0","0","0","2","38.99","0.0","0","0","7","2","0.0","0.0","False","0","0","0"
"0","HIVE-15947","HIVE","apachejit","2017-02-16","OneSecondBeforeFirstAssignmentDate","44","3","0","1","0","5","2","0","0","44","74","40.14","0.13134328358208955","4","0","284","12","0.1216089466089466","0.46902056277056275","False","0","0","0"
"0","HIVE-1595","HIVE","apachejit","2010-08-25","OneSecondBeforeFirstAssignmentDate","3","0","0","0","0","0","0","0","1","3","9","70.09","0.08333333333333333","1","0","29","1","-0.25","0.5","True","0","0","0"
"1","HIVE-15950","HIVE","apachejit","2017-02-16","OneSecondBeforeFirstAssignmentDate","8","0","0","0","0","1","0","0","0","8","12","44.91","0.16326530612244897","0","1","38","4","-0.03125","0.25625","False","0","0","0"
"1","HIVE-15955","HIVE","apachejit","2017-02-17","OneSecondBeforeFirstAssignmentDate","5","1","0","0","0","0","0","0","0","5","2","59.3","0.38461538461538464","0","1","12","1","0.0","0.0","False","0","0","0"
"1","HIVE-15958","HIVE","apachejit","2017-02-17","OneSecondBeforeFirstAssignmentDate","3","0","0","1","0","0","0","0","0","3","8","53.58","0.08823529411764706","1","0","28","3","0.45","0.5625","False","0","0","0"
"1","HIVE-15959","HIVE","apachejit","2017-02-17","OneSecondBeforeFirstAssignmentDate","2","0","0","0","0","0","0","0","0","2","3","62.34","0.18181818181818182","0","0","9","0","0.0","0.0","False","0","0","0"
"0","HIVE-15969","HIVE","apachejit","2017-02-17","OneSecondBeforeFirstAssignmentDate","6","1","0","0","0","0","16","0","0","6","26","-22.98","0.03592814371257485","0","0","78","4","0.1708333333333333","0.3527777777777778","True","1","1.0","1"
"0","HIVE-15970","HIVE","apachejit","2017-02-17","OneSecondBeforeFirstAssignmentDate","8","2","0","0","0","0","2","0","2","8","15","50.53","0.11764705882352941","0","0","49","1","-0.125","0.375","False","0","0","0"
"1","HIVE-15971","HIVE","apachejit","2017-02-17","OneSecondBeforeFirstAssignmentDate","4","0","0","2","0","0","0","0","0","4","12","76.93","0.1","2","0","34","0","-0.5","1.0","False","0","0","0"
"1","HIVE-15972","HIVE","apachejit","2017-02-18","OneSecondBeforeFirstAssignmentDate","6","0","0","0","0","0","3","0","0","6","7","9.04","0.1875","0","0","23","1","0.0","0.0","False","0","0","0"
"0","HIVE-15975","HIVE","apachejit","2017-02-26","OneSecondBeforeFirstAssignmentDate","6","0","0","0","0","0","0","0","0","6","12","63.36","0.13333333333333333","0","0","41","3","0.22000000000000003","0.28","False","0","0","0"
"1","HIVE-15978","HIVE","apachejit","2017-03-09","OneSecondBeforeFirstAssignmentDate","3","0","0","0","0","0","0","0","0","3","13","22.07","0.08333333333333333","0","0","21","3","0.0","0.0","False","0","0","0"
"1","HIVE-15979","HIVE","apachejit","2017-02-26","OneSecondBeforeFirstAssignmentDate","2","0","0","0","0","0","0","0","0","2","18","54.39","0.031746031746031744","0","0","36","5","0.0","0.0","True","0","0","0"
"1","HIVE-1598","HIVE","apachejit","2010-08-26","OneSecondBeforeFirstAssignmentDate","12","1","0","1","0","1","0","0","0","12","21","64.91","0.14814814814814814","1","0","74","4","0.12878787878787878","0.395959595959596","False","0","0","0"
"1","HIVE-15982","HIVE","apachejit","2017-04-11","OneSecondBeforeFirstAssignmentDate","9","2","0","0","0","0","0","0","0","9","17","58.28","0.13846153846153847","0","0","54","11","0.0","0.16666666666666666","True","0","0.0","0"
"1","HIVE-15983","HIVE","apachejit","2017-03-03","OneSecondBeforeFirstAssignmentDate","11","0","0","0","0","0","0","0","0","11","10","68.97","0.21568627450980393","0","0","46","2","-0.15","0.25","False","0","0","0"
"1","HIVE-15986","HIVE","apachejit","2017-04-02","OneSecondBeforeFirstAssignmentDate","3","0","1","0","0","0","0","0","1","3","12","79.46","0.05263157894736842","0","0","45","2","0.007142857142857145","0.2","False","0","0","0"
"1","HIVE-15990","HIVE","apachejit","2017-02-20","OneSecondBeforeFirstAssignmentDate","1","0","0","0","0","0","0","0","0","1","2","6.17","0.14285714285714285","0","0","6","1","0.0","0.0","False","0","0","0"
"1","HIVE-15996","HIVE","apachejit","2017-02-21","OneSecondBeforeFirstAssignmentDate","2","0","0","1","0","0","0","0","1","2","30","75.61","0.017241379310344827","1","0","79","14","0.0","0.0","True","0","0","0"
"1","HIVE-15997","HIVE","apachejit","2017-02-21","OneSecondBeforeFirstAssignmentDate","12","2","0","0","0","1","0","0","0","12","173","-269.78","0.018209408194233688","1","0","250","43","-0.3541666666666667","0.6","True","0","0","0"
"1","HIVE-160","HIVE","apachejit","2009-02-27","OneSecondBeforeFirstAssignmentDate","2","0","0","0","0","0","0","0","0","2","1","73.85","0.2857142857142857","0","1","6","0","-0.4","0.4","False","0","0.0","0"
"1","HIVE-1600","HIVE","apachejit","2010-08-26","OneSecondBeforeFirstAssignmentDate","11","2","0","0","0","0","11","0","0","11","57","40.35","0.04296875","0","0","126","20","-0.08928571428571429","0.35833333333333334","True","0","0","0"
