RequirementID,ProjectName,Buggy,MaxSimilarity_TF-IDF_Cosine_Title,AvgSimilarity_TF-IDF_Cosine_Title,MaxSimilarity_Jaccard_Title,AvgSimilarity_Jaccard_Title,MaxSimilarity_EuclideanDistance_Title,AvgSimilarity_EuclideanDistance_Title,MaxSimilarity_TF-IDF_Cosine_Text,AvgSimilarity_TF-IDF_Cosine_Text,MaxSimilarity_Jaccard_Text,AvgSimilarity_Jaccard_Text,MaxSimilarity_EuclideanDistance_Text,AvgSimilarity_EuclideanDistance_Text
HBASE-13759,HBASE,1.0,1.0000,0.0172,0.2500,0.0024,0.0202,0.0062,1.0000,0.1859,0.0462,0.0056, , 
HBASE-13761,HBASE,1.0,1.0000,0.0019,0.2000,0.0003,0.0177,0.0065,1.0000,0.0504,0.0645,0.0016,1.0000,0.0602
HBASE-13762,HBASE,0.0,1.0000,0.0292,0.2000,0.0030,0.0150,0.0051,1.0000,0.1494,0.1429,0.0079,1.0000,0.0602
HBASE-13763,HBASE,1.0,1.0000,0.0081,0.2857,0.0009,0.0158,0.0046,1.0000,0.0197,0.0588,0.0008,1.0000,0.0605
HBASE-13768,HBASE,1.0,1.0000,0.0199,0.2222,0.0018,0.0143,0.0045,1.0000,0.2258,0.0625,0.0078, , 
HBASE-13702,HBASE,1.0,1.0000,0.1037,0.1818,0.0092,0.0103,0.0043,1.0000,0.2822,0.0581,0.0107, , 
HBASE-13776,HBASE,0.0,1.0000,0.0723,0.2000,0.0060,0.0120,0.0043,1.0000,0.3867,0.0909,0.0127, , 
HBASE-13784,HBASE,0.0,1.0000,0.0910,0.2000,0.0098,0.0233,0.0052,1.0000,0.1939,0.1395,0.0091, , 
HBASE-13789,HBASE,0.0,1.0000,0.0823,0.2222,0.0087,0.0137,0.0054,1.0000,0.2501,0.1026,0.0133, , 
HBASE-13790,HBASE,0.0,1.0000,0.0205,0.3333,0.0037,0.0267,0.0070,1.0000,0.1263,0.1538,0.0052,1.0000,0.0608
HBASE-13799,HBASE,0.0,1.0000,0.0456,0.1538,0.0031,0.0180,0.0041,1.0000,0.0071,0.0714,0.0003,1.0000,0.0605
HBASE-13560,HBASE,1.0,1.0000,0.0233,0.1667,0.0022,0.0277,0.0044,1.0000,0.2604,0.1321,0.0118,1.0000,0.0600
HBASE-13803,HBASE,0.0,1.0000,0.0639,0.1250,0.0055,0.0187,0.0047,1.0000,0.2103,0.1304,0.0090,1.0000,0.0604
HBASE-13805,HBASE,0.0,1.0000,0.0235,0.2857,0.0028,0.0136,0.0045,1.0000,0.2114,0.1538,0.0098,1.0000,0.0601
HBASE-13806,HBASE,0.0,1.0000,0.0177,0.1818,0.0016,0.0131,0.0044,1.0000,0.1120,0.1200,0.0058,1.0000,0.0603
HBASE-13813,HBASE,0.0,1.0000,0.0272,0.3333,0.0038,0.0130,0.0051,1.0000,0.0339,0.0526,0.0011, , 
HBASE-13817,HBASE,0.0,1.0000,0.0356,0.2857,0.0039,0.0223,0.0046,1.0000,0.4148,0.0727,0.0145, , 
HBASE-13819,HBASE,0.0,1.0000,0.0312,0.1250,0.0029,0.0114,0.0044,1.0000,0.4717,0.0696,0.0140, , 
HBASE-13811,HBASE,1.0,1.0000,0.0070,0.1250,0.0006,0.0114,0.0043,1.0000,0.2749,0.1346,0.0127, , 
HBASE-13823,HBASE,0.0,1.0000,0.0028,0.1000,0.0003,0.0121,0.0044,1.0000,0.4622,0.1071,0.0181, , 
HBASE-13824,HBASE,1.0,1.0000,0.0435,0.2000,0.0043,0.0177,0.0048,1.0000,0.1838,0.0533,0.0064, , 
HBASE-13827,HBASE,1.0,1.0000,0.0129,0.1538,0.0014,0.0176,0.0048,1.0000,0.4814,0.0825,0.0174, , 
HBASE-13828,HBASE,1.0,1.0000,0.0782,0.2222,0.0078,0.0148,0.0046,1.0000,0.1177,0.0938,0.0042, , 
HBASE-13829,HBASE,1.0,1.0000,0.0759,0.3333,0.0120,0.0275,0.0082,1.0000,0.1475,0.0952,0.0070, , 
HBASE-13831,HBASE,0.0,1.0000,0.0059,0.3333,0.0014,0.0238,0.0054,1.0000,0.4349,0.0850,0.0153, , 
HBASE-13832,HBASE,1.0,1.0000,0.0736,0.1333,0.0046,0.0121,0.0041,1.0000,0.3627,0.0641,0.0138, , 
HBASE-13836,HBASE,1.0,1.0000,0.0774,0.1538,0.0054,0.0131,0.0042,1.0000,0.3124,0.1111,0.0135, , 
HBASE-13848,HBASE,0.0,1.0000,0.0087,0.1111,0.0008,0.0238,0.0044,1.0000,0.0461,0.0526,0.0018,1.0000,0.0598
HBASE-13851,HBASE,1.0,1.0000,0.0043,0.1429,0.0004,0.0115,0.0045,1.0000,0.3585,0.1494,0.0105, , 
HBASE-13845,HBASE,0.0,1.0000,0.1135,0.2727,0.0108,0.0158,0.0045,1.0000,0.3431,0.0763,0.0132, , 
HBASE-13855,HBASE,1.0,1.0000,0.0117,0.3333,0.0022,0.0270,0.0062,1.0000,0.3780,0.1277,0.0135, , 
HBASE-13856,HBASE,0.0,1.0000,0.0220,0.1667,0.0024,0.0149,0.0047,1.0000,0.1047,0.1250,0.0045,1.0000,0.0601
HBASE-13871,HBASE,0.0,1.0000,0.0184,0.7000,0.0019,0.0198,0.0046,1.0000,0.0107,0.0667,0.0006,1.0000,0.0608
HBASE-13875,HBASE,1.0,1.0000,0.1046,0.2143,0.0094,0.0129,0.0042,1.0000,0.3622,0.0674,0.0121, , 
HBASE-13876,HBASE,1.0,1.0000,0.0081,0.2000,0.0011,0.0219,0.0052,1.0000,0.1908,0.0833,0.0085, , 
HBASE-13878,HBASE,0.0,1.0000,0.0280,0.1111,0.0023,0.0146,0.0043,1.0000,0.4081,0.0690,0.0134, , 
HBASE-13873,HBASE,1.0,1.0000,0.0055,0.1429,0.0007,0.0144,0.0047,1.0000,0.3448,0.0685,0.0154, , 
HBASE-13894,HBASE,0.0,1.0000,0.0128,0.1250,0.0011,0.0132,0.0043,1.0000,0.2144,0.0882,0.0089, , 
HBASE-13895,HBASE,0.0,0.0000,0.0000,0.0000,0.0000,0.0123,0.0048,1.0000,0.2035,0.0930,0.0081, , 
HBASE-13898,HBASE,1.0,1.0000,0.0082,0.1250,0.0008,0.0192,0.0048,1.0000,0.0733,0.0625,0.0025, , 
HBASE-13415,HBASE,1.0,1.0000,0.0427,0.2727,0.0039,0.0121,0.0041,1.0000,0.2256,0.0650,0.0106, , 
HBASE-13821,HBASE,0.0,1.0000,0.0084,0.2222,0.0011,0.0184,0.0048,1.0000,0.1726,0.0962,0.0073, , 
HBASE-13916,HBASE,1.0,1.0000,0.0099,0.2500,0.0016,0.0229,0.0069,1.0000,0.2326,0.1739,0.0092, , 
HBASE-13917,HBASE,1.0,1.0000,0.0282,0.1429,0.0028,0.0243,0.0046,1.0000,0.1331,0.0769,0.0061, , 
HBASE-13922,HBASE,1.0,1.0000,0.0734,0.2500,0.0065,0.0198,0.0045,1.0000,0.2627,0.1429,0.0114, , 
HBASE-13925,HBASE,1.0,1.0000,0.0191,0.8333,0.0022,1.0000,0.0050,0.7071,0.0008,0.0667,0.0001,1.0000,0.0602
HBASE-13926,HBASE,1.0,1.0000,0.0057,0.2000,0.0008,0.0122,0.0054,1.0000,0.2346,0.0750,0.0100, , 
HBASE-13931,HBASE,1.0,1.0000,0.0235,0.1429,0.0025,0.0181,0.0049,1.0000,0.4870,0.0968,0.0176, , 
HBASE-13932,HBASE,0.0,1.0000,0.0888,0.2000,0.0095,0.0110,0.0047,1.0000,0.2671,0.1111,0.0134, , 
HBASE-13933,HBASE,1.0,1.0000,0.0101,0.0769,0.0006,0.0109,0.0040,1.0000,0.4358,0.0882,0.0192, , 
HBASE-13900,HBASE,0.0,1.0000,0.0047,0.2857,0.0006,0.0162,0.0050,1.0000,0.0644,0.0769,0.0026, , 
HBASE-13939,HBASE,0.0,1.0000,0.0287,0.1667,0.0033,0.0232,0.0047,1.0000,0.3537,0.0804,0.0144, , 
HBASE-13940,HBASE,0.0,1.0000,0.0487,0.1667,0.0039,0.0156,0.0047,1.0000,0.0358,0.1765,0.0016, , 
HBASE-13863,HBASE,1.0,1.0000,0.0240,0.1667,0.0020,0.0155,0.0044,1.0000,0.1484,0.0741,0.0062,1.0000,0.0595
HBASE-13964,HBASE,0.0,1.0000,0.0211,0.1667,0.0022,0.0356,0.0050,1.0000,0.1115,0.1200,0.0048, , 
HBASE-13965,HBASE,1.0,1.0000,0.0061,0.1667,0.0006,0.0291,0.0049,1.0000,0.2876,0.0729,0.0105,1.0000,0.0571
HBASE-13977,HBASE,1.0,1.0000,0.0178,0.4286,0.0019,0.0231,0.0050,1.0000,0.1103,0.0800,0.0042,1.0000,0.0592
HBASE-13980,HBASE,1.0,1.0000,0.0059,0.1000,0.0005,0.0287,0.0047,1.0000,0.3882,0.0870,0.0143, , 
HBASE-13968,HBASE,0.0,1.0000,0.0316,0.5714,0.0042,0.0289,0.0049,1.0000,0.0589,0.0968,0.0025, , 
HBASE-13978,HBASE,0.0,1.0000,0.0049,0.1250,0.0005,0.0275,0.0049,1.0000,0.2130,0.0857,0.0099, , 
HBASE-13982,HBASE,0.0,1.0000,0.0828,0.1667,0.0081,0.0141,0.0045,1.0000,0.1019,0.0909,0.0047,1.0000,0.0596
HBASE-13983,HBASE,0.0,1.0000,0.0160,0.1538,0.0011,0.0251,0.0043,1.0000,0.2225,0.0750,0.0080, , 
HBASE-13985,HBASE,0.0,1.0000,0.0991,0.1538,0.0071,0.0275,0.0044,1.0000,0.2207,0.0755,0.0094, , 
HBASE-13990,HBASE,0.0,1.0000,0.0608,0.2000,0.0050,0.0120,0.0043,1.0000,0.0562,0.0769,0.0022,1.0000,0.0595
HBASE-13992,HBASE,1.0,1.0000,0.0240,0.2000,0.0029,0.0190,0.0058,1.0000,0.1677,0.0635,0.0072, , 
HBASE-12865,HBASE,1.0,1.0000,0.0066,0.1667,0.0007,0.0159,0.0054,1.0000,0.3524,0.0745,0.0172, , 
HBASE-13943,HBASE,0.0,1.0000,0.0009,0.2000,0.0002,0.0122,0.0056,1.0000,0.3950,0.0952,0.0114, , 
HBASE-13996,HBASE,1.0,1.0000,0.0837,0.2500,0.0100,0.0149,0.0058,1.0000,0.4705,0.1071,0.0205, , 
HBASE-13997,HBASE,1.0,1.0000,0.0063,0.1667,0.0006,0.0144,0.0052,1.0000,0.3430,0.0814,0.0120, , 
HBASE-13998,HBASE,0.0,1.0000,0.0221,0.1538,0.0017,0.0322,0.0045,1.0000,0.4383,0.0769,0.0161, , 
HBASE-14001,HBASE,0.0,1.0000,0.0019,0.1429,0.0002,0.0279,0.0043,1.0000,0.4359,0.0930,0.0154, , 
HBASE-14002,HBASE,0.0,1.0000,0.0814,0.3333,0.0103,0.0123,0.0046,1.0000,0.2284,0.1053,0.0131, , 
HBASE-14003,HBASE,0.0,1.0000,0.0166,0.1250,0.0015,0.0326,0.0045,1.0000,0.0164,0.0526,0.0007, , 
HBASE-14007,HBASE,1.0,1.0000,0.1017,0.3000,0.0091,0.0166,0.0042, , , , , , 
HBASE-14012,HBASE,1.0,1.0000,0.0171,0.1250,0.0015,0.0178,0.0045,1.0000,0.3903,0.0833,0.0173, , 
HBASE-14013,HBASE,0.0,1.0000,0.0377,0.1429,0.0025,0.0209,0.0048,1.0000,0.4520,0.0968,0.0167, , 
HBASE-14015,HBASE,0.0,1.0000,0.0338,0.2000,0.0029,0.0117,0.0044,1.0000,0.2145,0.0563,0.0082, , 
HBASE-14017,HBASE,0.0,1.0000,0.0569,0.3077,0.0045,0.0108,0.0042,1.0000,0.2294,0.0909,0.0101, , 
HBASE-14020,HBASE,1.0,1.0000,0.0141,0.2500,0.0014,0.0348,0.0047,1.0000,0.1805,0.1034,0.0068, , 
HBASE-13858,HBASE,0.0,1.0000,0.0066,0.1111,0.0006,0.0116,0.0015,1.0000,0.1860,0.0833,0.0060, , 
HBASE-14030,HBASE,1.0,1.0000,0.0022,0.1667,0.0003,0.0217,0.0061,1.0000,0.0132,0.1000,0.0005,1.0000,0.0599
HBASE-14041,HBASE,1.0,1.0000,0.0070,0.1429,0.0006,0.0289,0.0048,1.0000,0.2990,0.1000,0.0158, , 
HBASE-14047,HBASE,1.0,1.0000,0.0217,0.3333,0.0027,0.0153,0.0050,1.0000,0.0355,0.1250,0.0017,1.0000,0.0615
HBASE-14051,HBASE,1.0,1.0000,0.0243,0.1667,0.0022,0.0297,0.0047,1.0000,0.1965,0.0625,0.0071, , 
HBASE-14052,HBASE,0.0,1.0000,0.0247,0.1538,0.0017,0.0248,0.0044,1.0000,0.2467,0.0811,0.0100, , 
HBASE-14053,HBASE,0.0,1.0000,0.0019,0.1667,0.0002,0.0298,0.0058,1.0000,0.1105,0.0625,0.0037, , 
HBASE-14058,HBASE,1.0,1.0000,0.0045,0.2222,0.0005,0.0187,0.0056,1.0000,0.2661,0.0756,0.0117, , 
HBASE-13839,HBASE,1.0,1.0000,0.0281,0.2500,0.0029,0.0149,0.0045,1.0000,0.3039,0.0714,0.0142, , 
HBASE-14061,HBASE,1.0,1.0000,0.0142,0.1667,0.0018,0.0281,0.0051,1.0000,0.2077,0.0609,0.0098, , 
HBASE-13954,HBASE,1.0,1.0000,0.0655,0.3750,0.0066,0.0170,0.0048,1.0000,0.1219,0.1333,0.0052,1.0000,0.0595
HBASE-14070,HBASE,0.0,1.0000,0.0234,0.1667,0.0025,0.0168,0.0056,1.0000,0.1408,0.0556,0.0054, , 
HBASE-14082,HBASE,0.0,1.0000,0.0935,0.2857,0.0097,0.0106,0.0049,1.0000,0.1935,0.0814,0.0075, , 
HBASE-14087,HBASE,0.0,1.0000,0.0826,0.2000,0.0099,0.0129,0.0059,1.0000,0.1757,0.1765,0.0074,1.0000,0.0613
HBASE-14092,HBASE,1.0,1.0000,0.0837,0.2000,0.0092,0.0080,0.0043,1.0000,0.2756,0.1000,0.0117, , 
HBASE-14097,HBASE,1.0,1.0000,0.0461,0.1667,0.0034,0.0137,0.0043, , , , , , 
HBASE-14098,HBASE,1.0,1.0000,0.0225,0.1667,0.0027,0.0193,0.0054, , , , , , 
HBASE-14099,HBASE,0.0,1.0000,0.0829,0.1818,0.0062,0.0184,0.0046,1.0000,0.3734,0.0746,0.0181, , 
HBASE-14108,HBASE,1.0,1.0000,0.0173,0.1250,0.0015,0.0129,0.0045,1.0000,0.3612,0.1091,0.0139, , 
HBASE-14110,HBASE,0.0,1.0000,0.1389,0.2222,0.0134,0.0206,0.0046,1.0000,0.2191,0.0943,0.0094, , 
HBASE-14116,HBASE,0.0,1.0000,0.0160,0.1818,0.0015,0.0141,0.0047,1.0000,0.1417,0.1071,0.0057, , 
HBASE-14120,HBASE,0.0,1.0000,0.0075,0.2000,0.0011,0.0195,0.0050,1.0000,0.3666,0.0748,0.0112, , 
HBASE-14135,HBASE,1.0,1.0000,0.0254,0.2500,0.0022,0.0114,0.0043, , , , , , 
HBASE-14141,HBASE,1.0,1.0000,0.0514,0.3846,0.0035,0.0114,0.0040, , , , , , 
HBASE-14144,HBASE,1.0,1.0000,0.0112,0.1250,0.0010,0.0124,0.0046,1.0000,0.4325,0.0926,0.0167, , 
HBASE-14148,HBASE,1.0,1.0000,0.0047,0.1429,0.0005,0.0131,0.0063,1.0000,0.4658,0.1364,0.0187, , 
HBASE-14152,HBASE,0.0,1.0000,0.0283,0.2222,0.0029,0.0113,0.0043,1.0000,0.0836,0.0667,0.0031,1.0000,0.0613
HBASE-14057,HBASE,0.0,1.0000,0.0392,0.1667,0.0031,0.0277,0.0043,1.0000,0.3604,0.0814,0.0128, , 
HBASE-14122,HBASE,1.0,1.0000,0.0525,0.2000,0.0040,0.0257,0.0043,1.0000,0.2957,0.1020,0.0149, , 
HBASE-14156,HBASE,1.0,1.0000,0.0511,0.3333,0.0064,0.0128,0.0049,1.0000,0.0045,0.2000,0.0003,1.0000,0.0647
HBASE-14155,HBASE,0.0,1.0000,0.0099,0.3333,0.0013,0.0137,0.0057,1.0000,0.3236,0.0561,0.0123, , 
HBASE-14166,HBASE,1.0,1.0000,0.0175,0.2500,0.0026,0.0214,0.0061,1.0000,0.2966,0.2000,0.0120, , 
HBASE-13825,HBASE,1.0,1.0000,0.0273,0.1429,0.0025,0.0172,0.0046,1.0000,0.3572,0.0698,0.0104, , 
HBASE-14147,HBASE,1.0,1.0000,0.0190,0.2000,0.0028,0.0166,0.0062,1.0000,0.0426,0.0556,0.0014, , 
HBASE-14181,HBASE,1.0,1.0000,0.0750,0.1429,0.0072,0.0245,0.0045,1.0000,0.0009,0.0417,0.0000,1.0000,0.0621
HBASE-14186,HBASE,1.0,1.0000,0.0045,0.1667,0.0005,0.0271,0.0056,1.0000,0.2959,0.1132,0.0152, , 
HBASE-14193,HBASE,0.0,1.0000,0.0449,0.1667,0.0045,0.0288,0.0043,1.0000,0.0646,0.1765,0.0030,1.0000,0.0615
HBASE-14194,HBASE,0.0,1.0000,0.0037,0.1667,0.0005,0.0284,0.0050,1.0000,0.3102,0.0923,0.0147, , 
HBASE-14196,HBASE,1.0,1.0000,0.1551,0.1875,0.0123,0.0111,0.0042,1.0000,0.2182,0.0882,0.0078, , 
HBASE-14197,HBASE,0.0,1.0000,0.0231,0.2500,0.0033,0.0209,0.0051,1.0000,0.3792,0.1379,0.0111, , 
HBASE-14200,HBASE,0.0,1.0000,0.0005,0.1000,0.0000,0.0275,0.0048,1.0000,0.0868,0.0588,0.0047, , 
HBASE-12911,HBASE,1.0,1.0000,0.0162,0.3333,0.0029,0.0314,0.0074,1.0000,0.3476,0.0694,0.0148, , 
HBASE-14202,HBASE,1.0,1.0000,0.0116,0.2500,0.0015,0.0319,0.0071,1.0000,0.3541,0.0761,0.0112, , 
HBASE-14206,HBASE,1.0,1.0000,0.0040,0.1250,0.0004,0.0142,0.0047,1.0000,0.3529,0.0748,0.0136, , 
HBASE-14211,HBASE,1.0,1.0000,0.0945,0.2857,0.0110,0.0147,0.0049,1.0000,0.2968,0.0980,0.0131, , 
HBASE-14212,HBASE,1.0,1.0000,0.0975,0.2857,0.0111,0.0135,0.0045,1.0000,0.4312,0.0968,0.0156, , 
HBASE-14054,HBASE,1.0,1.0000,0.0207,0.1111,0.0017,0.0271,0.0045,1.0000,0.3198,0.0638,0.0142, , 
HBASE-14078,HBASE,0.0,1.0000,0.0293,0.1667,0.0026,0.0177,0.0044,1.0000,0.3361,0.0822,0.0116, , 
HBASE-14210,HBASE,0.0,1.0000,0.0510,0.2727,0.0043,0.0161,0.0043,1.0000,0.2517,0.1905,0.0108, , 
HBASE-14221,HBASE,0.0,1.0000,0.0388,0.2222,0.0036,0.0129,0.0048,1.0000,0.3473,0.0877,0.0145, , 
HBASE-14224,HBASE,1.0,1.0000,0.0467,0.2222,0.0052,0.0206,0.0049,1.0000,0.0287,0.0556,0.0012,1.0000,0.0607
HBASE-14227,HBASE,1.0,1.0000,0.0088,0.1429,0.0009,0.0200,0.0044,1.0000,0.3351,0.0707,0.0162, , 
HBASE-14239,HBASE,0.0,1.0000,0.0152,0.1667,0.0017,0.0108,0.0050,1.0000,0.0961,0.1333,0.0047,1.0000,0.0616
HBASE-14241,HBASE,1.0,1.0000,0.0014,0.2500,0.0002,0.0311,0.0050,1.0000,0.3864,0.0545,0.0091, , 
HBASE-14165,HBASE,0.0,1.0000,0.0092,0.1111,0.0007,0.0164,0.0044,1.0000,0.4008,0.0976,0.0137, , 
HBASE-14261,HBASE,1.0,1.0000,0.0116,0.1538,0.0009,0.0197,0.0044,1.0000,0.1239,0.0882,0.0050, , 
HBASE-14230,HBASE,0.0,1.0000,0.0028,0.1429,0.0003,0.0142,0.0046,1.0000,0.0920,0.0769,0.0031, , 
HBASE-14268,HBASE,1.0,1.0000,0.0152,0.3333,0.0026,0.0313,0.0082,1.0000,0.2884,0.0617,0.0096, , 
HBASE-14280,HBASE,0.0,1.0000,0.0506,0.1538,0.0044,0.0174,0.0042, , , , , , 
HBASE-13372,HBASE,0.0,1.0000,0.0248,0.2857,0.0028,0.0414,0.0047,1.0000,0.2838,0.1282,0.0146, , 
HBASE-14290,HBASE,1.0,1.0000,0.0444,0.3333,0.0056,0.0152,0.0061,1.0000,0.2138,0.1190,0.0091, , 
HBASE-14293,HBASE,0.0,1.0000,0.0290,0.3333,0.0032,0.0168,0.0051,1.0000,0.0668,0.0482,0.0026, , 
HBASE-14306,HBASE,1.0,1.0000,0.0196,0.1250,0.0017,0.0183,0.0048,1.0000,0.2601,0.0825,0.0112, , 
HBASE-14313,HBASE,1.0,1.0000,0.0032,0.1429,0.0004,0.0277,0.0048, , , , , , 
HBASE-14314,HBASE,0.0,1.0000,0.0844,0.2500,0.0081,0.0174,0.0048,1.0000,0.1895,0.1818,0.0072, , 
HBASE-14308,HBASE,0.0,1.0000,0.0613,0.2000,0.0064,0.0170,0.0051,1.0000,0.4017,0.0968,0.0163, , 
HBASE-14322,HBASE,1.0,1.0000,0.0881,0.2857,0.0082,0.0121,0.0045,1.0000,0.1191,0.0870,0.0055, , 
HBASE-14332,HBASE,0.0,1.0000,0.0536,0.2000,0.0053,0.0221,0.0045,1.0000,0.4091,0.0938,0.0217, , 
HBASE-14334,HBASE,1.0,1.0000,0.0309,0.2222,0.0030,0.0199,0.0044, , , , , , 
HBASE-14343,HBASE,1.0,1.0000,0.0667,0.2222,0.0064,0.0139,0.0047,1.0000,0.3674,0.0851,0.0128, , 
HBASE-14344,HBASE,0.0,1.0000,0.0771,0.2857,0.0106,0.0130,0.0053,1.0000,0.1699,0.1053,0.0081, , 
HBASE-14229,HBASE,1.0,1.0000,0.0191,0.2222,0.0018,0.0278,0.0047,1.0000,0.1890,0.0658,0.0106, , 
HBASE-14367,HBASE,1.0,1.0000,0.0951,0.3333,0.0126,0.0222,0.0054,1.0000,0.2305,0.0784,0.0108, , 
HBASE-14368,HBASE,0.0,1.0000,0.0124,0.1250,0.0011,0.0168,0.0045,1.0000,0.3254,0.0676,0.0130, , 
HBASE-14370,HBASE,1.0,1.0000,0.0220,0.1429,0.0023,0.0137,0.0045,1.0000,0.3958,0.0980,0.0163, , 
HBASE-14377,HBASE,1.0,1.0000,0.0711,0.2000,0.0074,0.0152,0.0052,1.0000,0.2089,0.0667,0.0079, , 
HBASE-14378,HBASE,0.0,1.0000,0.0018,0.1667,0.0003,0.0303,0.0050,1.0000,0.3720,0.0833,0.0169, , 
HBASE-14145,HBASE,1.0,1.0000,0.1166,0.1667,0.0097,0.0187,0.0043,1.0000,0.3359,0.1111,0.0184, , 
HBASE-14361,HBASE,0.0,1.0000,0.0081,0.1667,0.0009,0.0285,0.0052,1.0000,0.3276,0.1020,0.0160, , 
HBASE-14385,HBASE,1.0,1.0000,0.0113,0.1429,0.0012,0.0137,0.0048, , , , , , 
HBASE-14391,HBASE,0.0,1.0000,0.0297,0.1000,0.0024,0.0288,0.0044,1.0000,0.2305,0.1250,0.0136, , 
HBASE-14395,HBASE,1.0,1.0000,0.0190,0.1000,0.0016,0.0108,0.0043, , , , , , 
HBASE-14398,HBASE,0.0,1.0000,0.0319,0.1818,0.0024,0.0177,0.0043,1.0000,0.3027,0.1042,0.0148, , 
HBASE-14400,HBASE,1.0,1.0000,0.0584,0.2000,0.0069,0.0164,0.0057,1.0000,0.2146,0.0714,0.0091, , 
HBASE-14401,HBASE,0.0,1.0000,0.0293,0.1111,0.0024,0.0136,0.0043,1.0000,0.2740,0.0750,0.0147, , 
HBASE-14397,HBASE,0.0,1.0000,0.0164,0.1111,0.0013,0.0156,0.0045,1.0000,0.3623,0.0811,0.0152, , 
HBASE-14406,HBASE,1.0,1.0000,0.0332,0.1667,0.0026,0.0222,0.0044, , , , , , 
HBASE-14417,HBASE,1.0,1.0000,0.0125,0.1429,0.0013,0.0244,0.0055,1.0000,0.2691,0.0909,0.0104, , 
HBASE-14421,HBASE,1.0,1.0000,0.0018,0.3333,0.0004,0.0140,0.0068,1.0000,0.2150,0.0563,0.0080, , 
HBASE-14423,HBASE,0.0,0.0000,0.0000,0.0000,0.0000,0.0168,0.0052,1.0000,0.4448,0.1000,0.0177, , 
HBASE-13701,HBASE,0.0,1.0000,0.0455,0.2000,0.0040,0.0224,0.0047,1.0000,0.4506,0.0877,0.0178, , 
HBASE-14425,HBASE,1.0,1.0000,0.0895,0.1579,0.0055,0.0230,0.0044,1.0000,0.3708,0.0814,0.0143, , 
HBASE-14432,HBASE,1.0,1.0000,0.0221,0.2308,0.0019,0.0121,0.0040, , , , , , 
HBASE-14433,HBASE,1.0,1.0000,0.0453,0.1333,0.0033,0.0246,0.0042,1.0000,0.2176,0.1017,0.0099, , 
HBASE-14437,HBASE,1.0,0.0000,0.0000,0.0000,0.0000,0.0173,0.0052,1.0000,0.3597,0.0727,0.0144, , 
HBASE-14448,HBASE,1.0,1.0000,0.0093,0.0833,0.0006,0.0183,0.0046,1.0000,0.1912,0.0882,0.0071, , 
HBASE-14449,HBASE,1.0,1.0000,0.0116,0.2500,0.0011,0.0224,0.0047,1.0000,0.2251,0.0690,0.0105, , 
HBASE-14456,HBASE,1.0,1.0000,0.0647,0.1250,0.0055,0.0251,0.0046,1.0000,0.4596,0.0828,0.0151, , 
HBASE-14459,HBASE,1.0,1.0000,0.0958,0.3333,0.0110,0.0161,0.0050,1.0000,0.0353,0.1176,0.0016,1.0000,0.0636
HBASE-14445,HBASE,1.0,1.0000,0.0726,0.2857,0.0072,0.0161,0.0048,1.0000,0.2754,0.1034,0.0124, , 
HBASE-14461,HBASE,1.0,1.0000,0.0068,0.2500,0.0012,0.0186,0.0054,1.0000,0.1132,0.1053,0.0041,1.0000,0.0626
HBASE-14464,HBASE,0.0,1.0000,0.0148,0.1667,0.0018,0.0163,0.0061,1.0000,0.0722,0.2500,0.0037,1.0000,0.0648
HBASE-14466,HBASE,1.0,1.0000,0.0623,0.2727,0.0070,0.0260,0.0047,1.0000,0.1454,0.1538,0.0066,1.0000,0.0625
HBASE-14468,HBASE,1.0,1.0000,0.0245,0.2857,0.0028,0.0436,0.0047,1.0000,0.4641,0.0789,0.0153, , 
HBASE-14471,HBASE,1.0,1.0000,0.0281,0.1250,0.0023,0.0091,0.0036,1.0000,0.4263,0.0980,0.0116, , 
HBASE-14266,HBASE,1.0,1.0000,0.0166,0.1250,0.0016,0.0130,0.0046,1.0000,0.3478,0.0533,0.0096, , 
HBASE-14474,HBASE,1.0,0.0000,0.0000,0.0000,0.0000,0.0163,0.0050,1.0000,0.3560,0.0899,0.0071, , 
HBASE-14480,HBASE,1.0,1.0000,0.0032,0.2000,0.0004,0.0235,0.0055,1.0000,0.4142,0.0794,0.0124, , 
HBASE-14485,HBASE,1.0,1.0000,0.0082,0.1667,0.0011,0.0203,0.0051,1.0000,0.1318,0.0526,0.0048, , 
HBASE-14495,HBASE,1.0,1.0000,0.0035,0.2000,0.0004,0.0179,0.0051,1.0000,0.3450,0.0982,0.0161, , 
HBASE-14489,HBASE,1.0,1.0000,0.0009,0.1000,0.0001,0.0170,0.0052,1.0000,0.3331,0.1290,0.0198, , 
HBASE-14498,HBASE,0.0,1.0000,0.0294,0.2727,0.0028,0.0229,0.0044,1.0000,0.3018,0.0917,0.0093, , 
HBASE-14499,HBASE,1.0,1.0000,0.1126,0.4286,0.0099,0.0364,0.0046,1.0000,0.3745,0.1111,0.0130, , 
HBASE-14512,HBASE,1.0,1.0000,0.0021,0.1667,0.0003,0.0267,0.0072,1.0000,0.1615,0.0833,0.0065, , 
HBASE-14501,HBASE,1.0,1.0000,0.0239,0.2500,0.0035,0.0205,0.0065,1.0000,0.3472,0.0994,0.0163, , 
HBASE-14516,HBASE,0.0,1.0000,0.0224,0.2500,0.0033,0.0196,0.0056,1.0000,0.2177,0.1111,0.0094, , 
