RequirementID,ProjectName,Buggy,MaxSimilarity_TF-IDF_Cosine_Title,AvgSimilarity_TF-IDF_Cosine_Title,MaxSimilarity_Jaccard_Title,AvgSimilarity_Jaccard_Title,MaxSimilarity_EuclideanDistance_Title,AvgSimilarity_EuclideanDistance_Title,MaxSimilarity_TF-IDF_Cosine_Text,AvgSimilarity_TF-IDF_Cosine_Text,MaxSimilarity_Jaccard_Text,AvgSimilarity_Jaccard_Text,MaxSimilarity_EuclideanDistance_Text,AvgSimilarity_EuclideanDistance_Text
HIVE-13447,HIVE,1.0,1.0000,0.0677,0.2143,0.0059,0.0095,0.0042,1.0000,0.1291,0.1250,0.0059, , 
HIVE-13469,HIVE,1.0,1.0000,0.0757,0.2857,0.0081,0.0153,0.0045,1.0000,0.1170,0.1333,0.0048, , 
HIVE-13509,HIVE,1.0,1.0000,0.0566,0.1538,0.0049,0.0129,0.0044,1.0000,0.2723,0.0732,0.0104, , 
HIVE-13510,HIVE,1.0,1.0000,0.0652,0.1818,0.0056,0.0297,0.0006,1.0000,0.2691,0.1046,0.0084, , 
HIVE-13596,HIVE,1.0,1.0000,0.0485,0.2000,0.0049,0.0115,0.0049,1.0000,0.2467,0.0732,0.0085, , 
HIVE-13421,HIVE,1.0,1.0000,0.0212,0.2000,0.0021,0.0144,0.0047, , , , , , 
HIVE-13512,HIVE,1.0,1.0000,0.0238,0.1818,0.0019, , ,1.0000,0.3170,0.0943,0.0155, , 
HIVE-13629,HIVE,0.0,1.0000,0.0126,0.1667,0.0012, , ,1.0000,0.1162,0.0800,0.0049, , 
HIVE-13643,HIVE,1.0,1.0000,0.0111,0.1538,0.0010,0.0302,0.0043,1.0000,0.2477,0.0870,0.0094, , 
HIVE-13672,HIVE,1.0,1.0000,0.0358,0.1538,0.0027, , ,1.0000,0.1677,0.1250,0.0067, , 
HIVE-11848,HIVE,1.0,1.0000,0.0202,0.2222,0.0021,0.0163,0.0050,1.0000,0.2839,0.0750,0.0105, , 
HIVE-13213,HIVE,1.0,1.0000,0.0396,0.2500,0.0039,0.0186,0.0046,1.0000,0.0799,0.1154,0.0038, , 
HIVE-13442,HIVE,1.0,1.0000,0.0515,0.1429,0.0047,0.0114,0.0044,1.0000,0.0091,0.0714,0.0003, , 
HIVE-13445,HIVE,1.0,1.0000,0.0530,0.2000,0.0048,0.0102,0.0044, , , , , , 
HIVE-13568,HIVE,1.0,1.0000,0.0947,0.4000,0.0122,0.0132,0.0050,1.0000,0.1621,0.0938,0.0070, , 
HIVE-13661,HIVE,1.0,1.0000,0.0101,0.1538,0.0009,0.0129,0.0043,1.0000,0.0246,0.1250,0.0012, , 
HIVE-13666,HIVE,1.0,1.0000,0.0363,0.1000,0.0028,0.0132,0.0041,1.0000,0.0773,0.0909,0.0032, , 
HIVE-4924,HIVE,1.0,1.0000,0.0697,0.2857,0.0071,0.0108,0.0047,1.0000,0.0456,0.1667,0.0027, , 
HIVE-13351,HIVE,1.0,1.0000,0.0386,0.1250,0.0036,0.0109,0.0042,1.0000,0.1304,0.0909,0.0056, , 
HIVE-13516,HIVE,1.0,1.0000,0.0021,0.1250,0.0002,0.0111,0.0039,1.0000,0.0047,0.1000,0.0002, , 
HIVE-13646,HIVE,1.0,1.0000,0.0301,0.3333,0.0032, , ,1.0000,0.1933,0.0649,0.0076, , 
HIVE-13660,HIVE,0.0,1.0000,0.0458,0.1429,0.0033, , ,1.0000,0.0239,0.0909,0.0012, , 
HIVE-12837,HIVE,1.0,1.0000,0.0891,0.3333,0.0067, , ,1.0000,0.2097,0.0800,0.0060, , 
HIVE-13620,HIVE,1.0,1.0000,0.0402,0.3333,0.0041,0.0134,0.0051,1.0000,0.0943,0.1429,0.0042, , 
HIVE-13637,HIVE,0.0,1.0000,0.0245,0.1538,0.0021,0.0102,0.0046,1.0000,0.0954,0.0667,0.0034, , 
HIVE-13695,HIVE,1.0,1.0000,0.0173,0.1667,0.0017,0.0152,0.0047,1.0000,0.1814,0.1579,0.0111, , 
HIVE-13027,HIVE,1.0,1.0000,0.0235,0.2857,0.0027, , ,1.0000,0.1397,0.0789,0.0045, , 
HIVE-13507,HIVE,0.0,1.0000,0.0098,0.2000,0.0014,0.0259,0.0063,1.0000,0.0876,0.0909,0.0034, , 
HIVE-13679,HIVE,0.0,1.0000,0.0101,0.2857,0.0011,0.0276,0.0049,1.0000,0.0621,0.1818,0.0026, , 
HIVE-13707,HIVE,0.0,1.0000,0.0178,0.3333,0.0029,0.0189,0.0064,1.0000,0.0573,0.1429,0.0028, , 
HIVE-13525,HIVE,1.0,1.0000,0.0230,0.2000,0.0023,0.0186,0.0062,1.0000,0.0298,0.0909,0.0013, , 
HIVE-13618,HIVE,1.0,1.0000,0.0730,0.2222,0.0068, , ,1.0000,0.2433,0.1017,0.0141, , 
HIVE-13700,HIVE,0.0,1.0000,0.0076,0.2000,0.0011,0.0161,0.0053,1.0000,0.0021,0.0625,0.0001, , 
HIVE-13598,HIVE,1.0,1.0000,0.0651,0.3077,0.0049, , ,1.0000,0.2711,0.1111,0.0114, , 
HIVE-12996,HIVE,1.0,1.0000,0.0184,0.3333,0.0019,0.0247,0.0053,1.0000,0.2781,0.0886,0.0121, , 
HIVE-13363,HIVE,0.0,1.0000,0.0629,0.3333,0.0079, , ,1.0000,0.2784,0.0896,0.0125, , 
HIVE-13458,HIVE,1.0,1.0000,0.0918,0.2222,0.0093,0.0118,0.0043,1.0000,0.1953,0.0938,0.0079, , 
HIVE-13565,HIVE,1.0,1.0000,0.0075,0.2000,0.0009,0.0392,0.0090, , , , , , 
HIVE-13722,HIVE,0.0,1.0000,0.0825,0.1667,0.0067,0.0186,0.0042,1.0000,0.1183,0.0741,0.0041, , 
HIVE-13716,HIVE,1.0,1.0000,0.0602,0.6667,0.0068,0.0714,0.0050,1.0000,0.0057,0.2000,0.0003, , 
HIVE-13726,HIVE,1.0,1.0000,0.0607,0.6667,0.0070,1.0000,0.0053,1.0000,0.0025,0.4000,0.0003, , 
HIVE-11793,HIVE,1.0,1.0000,0.0147,0.1250,0.0013,0.0113,0.0044,1.0000,0.0695,0.0682,0.0031, , 
HIVE-13602,HIVE,1.0,1.0000,0.0364,0.2222,0.0033,0.0094,0.0044,1.0000,0.0320,0.0638,0.0013, , 
HIVE-13656,HIVE,1.0,1.0000,0.0415,0.0833,0.0026, , , , , , , , 
HIVE-13705,HIVE,0.0,1.0000,0.0741,0.2857,0.0072,0.0170,0.0049, , , , , , 
HIVE-13682,HIVE,1.0,1.0000,0.0021,0.1429,0.0002,0.0137,0.0056,1.0000,0.0557,0.0610,0.0025, , 
HIVE-13758,HIVE,0.0,1.0000,0.0805,0.1667,0.0066, , , , , , , , 
HIVE-13608,HIVE,1.0,1.0000,0.0376,0.1818,0.0030, , ,1.0000,0.3760,0.1084,0.0124, , 
HIVE-13449,HIVE,1.0,1.0000,0.0540,0.3750,0.0070,0.0106,0.0046,1.0000,0.1062,0.1000,0.0042, , 
HIVE-13691,HIVE,1.0,1.0000,0.0057,0.1250,0.0005,0.0099,0.0043,1.0000,0.2732,0.0588,0.0063, , 
HIVE-13562,HIVE,1.0,1.0000,0.0129,0.1250,0.0013,0.0167,0.0046,1.0000,0.1278,0.1000,0.0054, , 
HIVE-13622,HIVE,1.0,1.0000,0.0007,0.1667,0.0001,0.0184,0.0055,1.0000,0.3114,0.0698,0.0111, , 
HIVE-13750,HIVE,1.0,1.0000,0.0172,0.1429,0.0012, , ,1.0000,0.3069,0.0725,0.0106, , 
HIVE-11417,HIVE,1.0,1.0000,0.0353,0.3333,0.0032, , ,1.0000,0.2487,0.1724,0.0110, , 
HIVE-13616,HIVE,1.0,1.0000,0.0904,0.3636,0.0087, , ,1.0000,0.0735,0.0667,0.0027, , 
HIVE-13657,HIVE,1.0,1.0000,0.0476,0.2000,0.0040,0.0093,0.0042,1.0000,0.2084,0.0676,0.0076, , 
HIVE-13783,HIVE,0.0,1.0000,0.0084,0.1250,0.0008, , ,1.0000,0.2928,0.1093,0.0127, , 
HIVE-13699,HIVE,1.0,1.0000,0.0220,0.5000,0.0023, , ,1.0000,0.2575,0.1481,0.0099, , 
HIVE-13787,HIVE,1.0,1.0000,0.0760,0.1250,0.0045, , , , , , , , 
HIVE-13789,HIVE,0.0,1.0000,0.0111,0.1250,0.0010, , ,1.0000,0.0831,0.0652,0.0025, , 
HIVE-13810,HIVE,0.0,1.0000,0.0968,0.3333,0.0089, , ,1.0000,0.2645,0.1045,0.0086, , 
HIVE-12467,HIVE,0.0,1.0000,0.1023,0.3000,0.0100,0.0136,0.0045,1.0000,0.2170,0.1613,0.0089, , 
HIVE-13736,HIVE,0.0,1.0000,0.0119,0.1429,0.0011,0.0114,0.0044,1.0000,0.1110,0.0909,0.0040, , 
HIVE-13799,HIVE,1.0,1.0000,0.0036,0.2500,0.0006,0.0180,0.0052, , , , , , 
HIVE-13029,HIVE,1.0,1.0000,0.0448,0.1667,0.0050,0.0136,0.0053,1.0000,0.2210,0.0702,0.0072, , 
HIVE-13267,HIVE,1.0,1.0000,0.0636,0.2857,0.0067, , ,1.0000,0.1358,0.1000,0.0068, , 
HIVE-13332,HIVE,1.0,1.0000,0.0746,0.1818,0.0069,0.0200,0.0044, , , , , , 
HIVE-13794,HIVE,0.0,1.0000,0.0295,0.1667,0.0025, , ,1.0000,0.1408,0.1667,0.0056, , 
HIVE-13800,HIVE,0.0,1.0000,0.0397,0.1667,0.0030, , ,1.0000,0.0843,0.0645,0.0030, , 
HIVE-13269,HIVE,1.0,1.0000,0.0710,0.2222,0.0066, , , , , , , , 
HIVE-12721,HIVE,0.0,1.0000,0.0662,0.3333,0.0080,0.0126,0.0058,1.0000,0.1185,0.1429,0.0052, , 
HIVE-13561,HIVE,1.0,1.0000,0.0556,0.1429,0.0041, , ,1.0000,0.0791,0.0714,0.0031, , 
HIVE-13841,HIVE,1.0,1.0000,0.0372,0.1818,0.0025, , ,1.0000,0.2206,0.1429,0.0118, , 
HIVE-13084,HIVE,1.0,1.0000,0.0534,0.2857,0.0057, , ,1.0000,0.2797,0.1032,0.0100, , 
HIVE-13338,HIVE,1.0,1.0000,0.0280,0.1818,0.0027, , ,1.0000,0.0364,0.1429,0.0017, , 
HIVE-13511,HIVE,0.0,1.0000,0.0170,0.1250,0.0015,0.0242,0.0043,1.0000,0.1801,0.0847,0.0080, , 
HIVE-13857,HIVE,1.0,1.0000,0.1116,0.2727,0.0089, , ,1.0000,0.0032,0.0909,0.0001, , 
HIVE-13453,HIVE,1.0,1.0000,0.0518,0.3333,0.0049, , ,1.0000,0.1266,0.0976,0.0052, , 
HIVE-13792,HIVE,0.0,1.0000,0.1678,0.3333,0.0143, , ,1.0000,0.3065,0.0952,0.0092, , 
HIVE-13713,HIVE,1.0,1.0000,0.0343,0.1667,0.0027, , ,1.0000,0.1888,0.0909,0.0072, , 
HIVE-13807,HIVE,1.0,1.0000,0.0242,0.1250,0.0021, , ,1.0000,0.3145,0.0968,0.0079, , 
HIVE-13808,HIVE,1.0,1.0000,0.0416,0.1667,0.0036, , ,1.0000,0.2701,0.2500,0.0066, , 
HIVE-13861,HIVE,0.0,1.0000,0.0355,0.1538,0.0029, , ,1.0000,0.1557,0.1167,0.0076, , 
HIVE-12983,HIVE,0.0,1.0000,0.0870,0.2222,0.0085,0.0329,0.0048,1.0000,0.3963,0.1282,0.0174, , 
HIVE-13444,HIVE,1.0,1.0000,0.0574,0.1818,0.0057,0.0207,0.0040, , , , , , 
HIVE-13839,HIVE,1.0,1.0000,0.0101,0.2500,0.0014,0.0129,0.0048, , , , , , 
HIVE-13852,HIVE,0.0,1.0000,0.0284,0.1667,0.0030,0.0171,0.0045,0.9733,0.0163,0.0870,0.0012, , 
HIVE-13855,HIVE,1.0,1.0000,0.0365,0.3000,0.0043,0.0188,0.0044,1.0000,0.2900,0.0989,0.0086, , 
HIVE-13863,HIVE,1.0,1.0000,0.0462,0.2857,0.0050, , ,1.0000,0.2137,0.1429,0.0091, , 
HIVE-13882,HIVE,1.0,1.0000,0.1405,0.2308,0.0095, , ,1.0000,0.3047,0.1250,0.0199, , 
HIVE-11544,HIVE,1.0,1.0000,0.0047,0.1429,0.0004,0.0157,0.0046,1.0000,0.2342,0.0619,0.0073, , 
HIVE-11956,HIVE,1.0,1.0000,0.0075,0.2222,0.0008,0.0106,0.0049,1.0000,0.3098,0.1667,0.0137, , 
HIVE-13448,HIVE,1.0,1.0000,0.0680,0.7500,0.0060,0.0095,0.0043,1.0000,0.1296,0.6667,0.0062,1.0000,0.1085
HIVE-13798,HIVE,0.0,1.0000,0.0305,0.2857,0.0041, , , , , , , , 
HIVE-13856,HIVE,1.0,1.0000,0.1344,0.2000,0.0085, , ,1.0000,0.2645,0.0876,0.0093, , 
HIVE-13858,HIVE,1.0,1.0000,0.0658,0.1538,0.0046, , ,1.0000,0.1339,0.0893,0.0060, , 
HIVE-13867,HIVE,1.0,1.0000,0.0148,0.2857,0.0018,0.0141,0.0048,1.0000,0.2798,0.0698,0.0100, , 
HIVE-13876,HIVE,0.0,1.0000,0.0025,0.1429,0.0003, , ,1.0000,0.0208,0.0326,0.0006, , 
HIVE-13885,HIVE,0.0,1.0000,0.1650,0.2222,0.0153,0.0201,0.0045, , , , , , 
HIVE-13895,HIVE,1.0,1.0000,0.0181,0.1818,0.0017,0.0111,0.0045,1.0000,0.1151,0.0652,0.0037, , 
HIVE-13902,HIVE,0.0,1.0000,0.0400,0.1818,0.0032, , ,1.0000,0.0291,0.1111,0.0013, , 
HIVE-13916,HIVE,0.0,1.0000,0.0190,0.1429,0.0019,0.0126,0.0049,1.0000,0.1978,0.0693,0.0086, , 
HIVE-13927,HIVE,0.0,1.0000,0.0205,0.1429,0.0020,0.0374,0.0050, , , , , , 
HIVE-13248,HIVE,1.0,1.0000,0.0433,0.1667,0.0036, , ,1.0000,0.1144,0.0882,0.0046, , 
HIVE-13540,HIVE,1.0,1.0000,0.0440,0.2000,0.0040,0.0128,0.0044,1.0000,0.3323,0.0625,0.0112, , 
HIVE-13806,HIVE,1.0,1.0000,0.0239,0.1818,0.0022,0.0204,0.0047,1.0000,0.2728,0.3377,0.0084, , 
HIVE-13862,HIVE,0.0,0.0000,0.0000,0.0000,0.0000, , ,1.0000,0.2922,0.0769,0.0099, , 
HIVE-13905,HIVE,0.0,1.0000,0.0278,0.1667,0.0023, , , , , , , , 
HIVE-13910,HIVE,0.0,1.0000,0.1432,0.2222,0.0132, , ,1.0000,0.1037,0.1277,0.0061, , 
HIVE-13922,HIVE,1.0,1.0000,0.0314,0.2222,0.0032,0.0147,0.0044,1.0000,0.1390,0.1000,0.0056, , 
HIVE-13564,HIVE,0.0,0.0000,0.0000,0.0000,0.0000,0.0222,0.0049,1.0000,0.1346,0.1053,0.0050, , 
HIVE-13838,HIVE,1.0,1.0000,0.0418,0.2222,0.0038,0.0110,0.0045, , , , , , 
HIVE-13853,HIVE,1.0,1.0000,0.1003,0.2222,0.0088,0.0152,0.0041,1.0000,0.3008,0.0769,0.0097, , 
HIVE-13836,HIVE,1.0,1.0000,0.0245,0.1333,0.0017, , ,1.0000,0.2742,0.0672,0.0080, , 
HIVE-13909,HIVE,1.0,1.0000,0.0217,0.1818,0.0018, , ,1.0000,0.2268,0.0806,0.0093, , 
HIVE-13933,HIVE,1.0,1.0000,0.0897,0.2500,0.0087,0.0134,0.0047,1.0000,0.1543,0.1176,0.0066, , 
HIVE-13941,HIVE,0.0,1.0000,0.0196,0.1667,0.0024,0.0311,0.0051,1.0000,0.1444,0.0889,0.0047, , 
HIVE-13599,HIVE,1.0,1.0000,0.0533,0.2308,0.0046, , ,1.0000,0.2884,0.0423,0.0075, , 
HIVE-13760,HIVE,0.0,1.0000,0.1033,0.2000,0.0077, , ,1.0000,0.3506,0.1538,0.0163, , 
HIVE-13904,HIVE,1.0,1.0000,0.0104,0.1250,0.0010,0.0179,0.0045,1.0000,0.3167,0.1500,0.0142, , 
HIVE-13911,HIVE,1.0,1.0000,0.0412,0.2727,0.0041, , ,1.0000,0.0042,0.1667,0.0004,1.0000,0.1091
HIVE-13942,HIVE,1.0,1.0000,0.0158,0.2222,0.0014,0.0115,0.0044,1.0000,0.1806,0.0566,0.0062, , 
HIVE-13354,HIVE,1.0,1.0000,0.1136,0.2727,0.0097, , ,1.0000,0.4026,0.0893,0.0151, , 
HIVE-13391,HIVE,1.0,1.0000,0.0829,0.2000,0.0066, , ,1.0000,0.1159,0.0811,0.0047, , 
HIVE-13443,HIVE,1.0,1.0000,0.0462,0.3000,0.0041,0.0115,0.0041, , , , , , 
HIVE-13563,HIVE,1.0,1.0000,0.1998,0.2727,0.0166, , ,1.0000,0.0534,0.1053,0.0024, , 
HIVE-13675,HIVE,1.0,1.0000,0.0620,0.4000,0.0061,0.0207,0.0043, , , , , , 
HIVE-13731,HIVE,0.0,1.0000,0.0545,0.4286,0.0071,0.0099,0.0048,1.0000,0.1417,0.1379,0.0058, , 
HIVE-13960,HIVE,1.0,1.0000,0.0045,0.1111,0.0004, , ,1.0000,0.3596,0.0515,0.0100, , 
HIVE-13788,HIVE,1.0,1.0000,0.0603,0.1875,0.0047, , ,1.0000,0.0708,0.1429,0.0033, , 
HIVE-13827,HIVE,1.0,1.0000,0.0124,0.1667,0.0012,0.0123,0.0048,1.0000,0.0665,0.1111,0.0026, , 
HIVE-13903,HIVE,1.0,1.0000,0.0060,0.1667,0.0006,0.0130,0.0050,1.0000,0.2930,0.0962,0.0115, , 
HIVE-13957,HIVE,1.0,1.0000,0.0255,0.2000,0.0026, , ,1.0000,0.0935,0.0682,0.0037, , 
HIVE-13759,HIVE,1.0,1.0000,0.0092,0.2222,0.0011, , ,1.0000,0.1402,0.1111,0.0054, , 
HIVE-13771,HIVE,1.0,1.0000,0.0042,0.1429,0.0005,0.0115,0.0055,1.0000,0.0643,0.0833,0.0024, , 
HIVE-13956,HIVE,0.0,1.0000,0.0705,0.2500,0.0059, , ,1.0000,0.0435,0.0741,0.0017, , 
HIVE-13961,HIVE,1.0,1.0000,0.0641,0.5714,0.0043, , ,1.0000,0.1434,0.1034,0.0053, , 
HIVE-13987,HIVE,0.0,1.0000,0.0364,0.2222,0.0034,0.0304,0.0048,1.0000,0.1170,0.0698,0.0049, , 
HIVE-13984,HIVE,1.0,1.0000,0.0264,0.1667,0.0024,0.0162,0.0045, , , , , , 
HIVE-14002,HIVE,1.0,1.0000,0.0123,0.1111,0.0011,0.0179,0.0044,1.0000,0.2241,0.0750,0.0079, , 
HIVE-14018,HIVE,1.0,1.0000,0.0305,0.1818,0.0027, , ,1.0000,0.2704,0.0816,0.0102, , 
HIVE-14022,HIVE,0.0,1.0000,0.0898,0.2500,0.0062, , ,1.0000,0.2684,0.0851,0.0052, , 
HIVE-14031,HIVE,0.0,1.0000,0.0020,0.2500,0.0004,0.0217,0.0051,1.0000,0.0042,0.0769,0.0002, , 
HIVE-13809,HIVE,1.0,1.0000,0.0354,0.2778,0.0023, , ,1.0000,0.3170,0.0833,0.0126, , 
HIVE-14012,HIVE,0.0,1.0000,0.0039,0.2000,0.0005,0.0119,0.0052, , , , , , 
HIVE-14014,HIVE,1.0,1.0000,0.0754,0.1429,0.0049, , ,1.0000,0.2390,0.1000,0.0105, , 
HIVE-14015,HIVE,0.0,1.0000,0.0837,0.3000,0.0076,0.0199,0.0045,1.0000,0.1206,0.0816,0.0055, , 
HIVE-14059,HIVE,0.0,1.0000,0.0182,0.1250,0.0017,0.0390,0.0050,1.0000,0.0410,0.1538,0.0020, , 
HIVE-13985,HIVE,1.0,1.0000,0.0746,0.1818,0.0059, , ,1.0000,0.3167,0.0947,0.0112, , 
HIVE-14023,HIVE,1.0,1.0000,0.1521,0.3333,0.0133, , ,1.0000,0.2267,0.1053,0.0100, , 
HIVE-14038,HIVE,1.0,1.0000,0.0031,0.2500,0.0005,0.0163,0.0055,1.0000,0.1136,0.0870,0.0053, , 
HIVE-13159,HIVE,1.0,1.0000,0.0380,0.1667,0.0044, , ,1.0000,0.0842,0.1250,0.0032, , 
HIVE-13502,HIVE,1.0,1.0000,0.0629,0.2308,0.0049, , ,1.0000,0.2242,0.1364,0.0099, , 
HIVE-13566,HIVE,1.0,1.0000,0.0691,0.2222,0.0063,0.0165,0.0044,1.0000,0.1376,0.1667,0.0068, , 
HIVE-13744,HIVE,1.0,1.0000,0.0852,0.2222,0.0080,0.0104,0.0043,1.0000,0.1925,0.1081,0.0088, , 
HIVE-14001,HIVE,1.0,1.0000,0.0677,0.1538,0.0055, , ,1.0000,0.0302,0.1818,0.0015, , 
HIVE-14057,HIVE,1.0,1.0000,0.0990,0.3333,0.0096,0.0181,0.0045, , , , , , 
HIVE-13617,HIVE,1.0,1.0000,0.0878,0.2222,0.0095,0.0114,0.0044,1.0000,0.2698,0.0825,0.0127, , 
HIVE-13872,HIVE,1.0,1.0000,0.0241,0.2500,0.0024, , ,1.0000,0.2795,0.1898,0.0066, , 
HIVE-14028,HIVE,1.0,1.0000,0.1071,0.3333,0.0126,0.0293,0.0067,1.0000,0.2885,0.0694,0.0078, , 
HIVE-14055,HIVE,1.0,1.0000,0.0457,0.1818,0.0040,0.0123,0.0043,1.0000,0.0349,0.1000,0.0016, , 
HIVE-13631,HIVE,0.0,1.0000,0.0497,0.3333,0.0060,0.0111,0.0052,1.0000,0.2862,0.2222,0.0140, , 
HIVE-14070,HIVE,1.0,1.0000,0.0342,0.2222,0.0032, , ,1.0000,0.2972,0.0576,0.0095, , 
HIVE-13982,HIVE,1.0,1.0000,0.0521,0.1429,0.0034, , ,1.0000,0.0176,0.0526,0.0006, , 
HIVE-13725,HIVE,1.0,1.0000,0.0486,0.1667,0.0035, , ,1.0000,0.2770,0.0800,0.0119, , 
HIVE-13997,HIVE,1.0,1.0000,0.0484,0.3636,0.0047, , ,1.0000,0.0334,0.1429,0.0014, , 
HIVE-14085,HIVE,1.0,1.0000,0.0534,0.3750,0.0048, , ,1.0000,0.2936,0.1034,0.0137, , 
HIVE-14092,HIVE,0.0,1.0000,0.0090,0.1429,0.0009, , ,1.0000,0.0952,0.0549,0.0030, , 
HIVE-14098,HIVE,1.0,1.0000,0.0158,0.1000,0.0012, , ,1.0000,0.1239,0.1000,0.0049, , 
HIVE-13418,HIVE,1.0,1.0000,0.0644,0.2500,0.0059, , ,1.0000,0.3760,0.0899,0.0128, , 
HIVE-14013,HIVE,1.0,1.0000,0.0872,0.2727,0.0076,0.0165,0.0043,1.0000,0.2962,0.1111,0.0110, , 
HIVE-13803,HIVE,1.0,1.0000,0.0131,0.1429,0.0013, , ,1.0000,0.2724,0.3882,0.0082, , 
HIVE-14078,HIVE,1.0,1.0000,0.0488,0.2308,0.0038, , ,1.0000,0.1625,0.1154,0.0070, , 
HIVE-14093,HIVE,0.0,1.0000,0.0352,0.1818,0.0024, , , , , , , , 
HIVE-14136,HIVE,1.0,1.0000,0.0142,0.1111,0.0012,0.0099,0.0044, , , , , , 
HIVE-13884,HIVE,1.0,1.0000,0.0342,0.1818,0.0028, , ,1.0000,0.2935,0.0851,0.0105, , 
HIVE-14072,HIVE,1.0,1.0000,0.0208,0.1667,0.0021,0.0214,0.0051,1.0000,0.1613,0.0800,0.0069, , 
HIVE-14122,HIVE,1.0,1.0000,0.0078,0.1429,0.0008, , ,1.0000,0.0976,0.0909,0.0037, , 
HIVE-10815,HIVE,0.0,1.0000,0.0041,0.1250,0.0004, , ,1.0000,0.1154,0.0857,0.0044, , 
HIVE-14080,HIVE,0.0,1.0000,0.0172,0.1429,0.0018, , ,1.0000,0.1123,0.1034,0.0049, , 
HIVE-14119,HIVE,0.0,1.0000,0.1169,0.2000,0.0092, , ,1.0000,0.0314,0.1000,0.0013, , 
HIVE-14142,HIVE,0.0,1.0000,0.0765,0.2500,0.0075, , ,1.0000,0.1624,0.1058,0.0045, , 
HIVE-14163,HIVE,1.0,1.0000,0.0775,0.2000,0.0067, , , , , , , , 
HIVE-13924,HIVE,0.0,1.0000,0.0120,0.0833,0.0008, , ,1.0000,0.3004,0.0800,0.0127, , 
HIVE-14034,HIVE,0.0,1.0000,0.0242,0.1429,0.0024,0.0112,0.0047,1.0000,0.0164,0.0690,0.0008, , 
HIVE-13749,HIVE,0.0,1.0000,0.0756,0.2222,0.0081,0.0151,0.0055,1.0000,0.1083,0.0769,0.0030, , 
HIVE-14147,HIVE,1.0,1.0000,0.0840,0.1667,0.0058, , , , , , , , 
HIVE-14197,HIVE,1.0,1.0000,0.0323,0.2000,0.0025, , ,1.0000,0.1304,0.0870,0.0048, , 
HIVE-13901,HIVE,1.0,1.0000,0.0315,0.2500,0.0031, , ,1.0000,0.0605,0.1053,0.0025, , 
HIVE-14094,HIVE,0.0,1.0000,0.0174,0.1818,0.0019,0.0196,0.0045,1.0000,0.1972,0.1212,0.0093, , 
HIVE-13887,HIVE,1.0,1.0000,0.0004,0.0588,0.0000,0.0148,0.0043,1.0000,0.1322,0.0698,0.0047, , 
HIVE-13937,HIVE,0.0,1.0000,0.0126,0.5000,0.0020,0.0121,0.0052,1.0000,0.1391,0.0870,0.0057, , 
HIVE-14173,HIVE,0.0,1.0000,0.0276,0.2500,0.0026,0.0141,0.0044,1.0000,0.1510,0.1522,0.0057, , 
HIVE-13614,HIVE,0.0,0.0000,0.0000,0.0000,0.0000,0.0132,0.0050,1.0000,0.1933,0.0750,0.0080, , 
HIVE-13644,HIVE,0.0,1.0000,0.0108,0.2857,0.0014, , ,1.0000,0.1067,0.1053,0.0053, , 
HIVE-14175,HIVE,1.0,1.0000,0.0314,0.1667,0.0032,0.0252,0.0048,1.0000,0.1725,0.1034,0.0069, , 
HIVE-14200,HIVE,0.0,1.0000,0.0072,0.0909,0.0005, , ,1.0000,0.2925,0.0833,0.0140, , 
HIVE-14152,HIVE,0.0,1.0000,0.0226,0.1818,0.0019, , ,1.0000,0.3455,0.0580,0.0122, , 
HIVE-14158,HIVE,1.0,1.0000,0.0399,0.3333,0.0043,0.0383,0.0057, , , , , , 
HIVE-13258,HIVE,1.0,1.0000,0.1260,0.2308,0.0097, , ,1.0000,0.0684,0.1429,0.0028, , 
HIVE-13965,HIVE,0.0,1.0000,0.0321,0.1111,0.0024, , ,1.0000,0.2695,0.0915,0.0121, , 
HIVE-14111,HIVE,1.0,1.0000,0.0279,0.1667,0.0025,0.0284,0.0044, , , , , , 
HIVE-14137,HIVE,1.0,1.0000,0.1152,0.2000,0.0092, , ,1.0000,0.2531,0.0851,0.0076, , 
HIVE-14172,HIVE,1.0,1.0000,0.0687,0.1818,0.0053, , ,1.0000,0.4465,0.0976,0.0159, , 
HIVE-14196,HIVE,1.0,1.0000,0.0266,0.4444,0.0026,0.0104,0.0045,1.0000,0.0969,0.0909,0.0040, , 
HIVE-14209,HIVE,1.0,1.0000,0.0845,0.2000,0.0083,0.0264,0.0045,1.0000,0.1039,0.0909,0.0039, , 
HIVE-14213,HIVE,0.0,1.0000,0.0754,0.1667,0.0065, , ,1.0000,0.1012,0.1364,0.0044, , 
HIVE-14219,HIVE,0.0,1.0000,0.1240,0.1333,0.0082, , ,1.0000,0.3634,0.0750,0.0129, , 
HIVE-11402,HIVE,1.0,1.0000,0.1050,0.2308,0.0075, , ,1.0000,0.4458,0.0875,0.0154, , 
HIVE-14004,HIVE,0.0,1.0000,0.0055,0.1000,0.0005, , ,1.0000,0.2722,0.0512,0.0088, , 
HIVE-14180,HIVE,0.0,1.0000,0.0198,0.1000,0.0015, , ,1.0000,0.0509,0.0645,0.0019, , 
HIVE-14191,HIVE,1.0,1.0000,0.0322,0.2222,0.0029, , , , , , , , 
HIVE-14222,HIVE,0.0,1.0000,0.1029,0.2000,0.0089,0.0138,0.0044,1.0000,0.2945,0.1875,0.0155, , 
