Project;Release;Commit;NS;ND;NF;Entropy;Size;LA;LD;LT;FIX;NDEV;AGE;NUC;EXP;REXP;SEXP;Actual_Defective
GROOVY;4;67faa350a1fbad6561c8076618b0b0ac3db66653;1;0;1;0.0;8;2;0;2895;NO;6;6;3624;9;8.0;9;NO
GROOVY;4;10a9a38822b5e4c09a8be8efc0b1cd7e358c013d;1;0;1;0.0;2;0;0;172;NO;6;39;3624;8;7.0;8;NO
GROOVY;4;eeda002a5058b2a53cfc3e65fef3e963ff11936d;1;0;1;0.0;11;11;0;2884;NO;6;4;3624;7;6.0;7;NO
GROOVY;4;6a256422c68fed720fb4d3ec73fd7fcced9eb8bc;1;0;1;0.0;17;13;0;2871;NO;6;1;3624;604;603.0;604;NO
GROOVY;4;fc725003f59f35046ebcc44c17c0b15e96535a10;1;0;1;0.0;6;6;0;1514;NO;6;4;3618;603;602.0;603;NO
GROOVY;4;83106da6db4a7db397471c05eb305bac5b8584c2;1;0;1;0.0;93;93;0;0;NO;6;0;3612;602;601.0;602;NO
GROOVY;4;c61f9c1d0c9d2a587c6b1d28b4f235a7d0724fa7;1;0;1;0.0;6;0;0;83;NO;6;96;3606;601;600.0;601;NO
GROOVY;4;76abdd0a826c8ac2745873ccd71d5305f0bdaeb3;1;0;1;0.0;2;0;0;229;NO;6;0;3582;597;596.0;597;NO
GROOVY;4;25b2e1be8e0aaec97e092beb7ebb076009cb202a;3;0;3;1.0;8;4;0;225;NO;6;11;3576;596;595.0;596;NO
GROOVY;4;1fc892515bece739b5ec210547694b980de442cf;1;0;1;0.0;9;9;0;216;NO;6;14;3570;595;594.0;595;NO
GROOVY;4;5a92d94e7a59713b298a234488152e591cbd595d;1;0;1;0.0;220;186;0;2685;NO;6;3;3558;593;592.0;593;NO
GROOVY;4;48b66780aa837f8650e91482bf541d311167a2a6;3;0;3;0.0;133;67;66;2616;NO;6;1;3552;592;591.0;592;NO
GROOVY;4;c3752bfd49fafcb613e34fd6c93b6e4ae6d89070;2;0;2;0.0;25;23;0;2607;NO;6;3;3540;590;589.0;590;NO
GROOVY;4;20227399a32eb79ed7392b6c2c9a3580bf14f7d2;1;0;1;0.0;8;8;0;26;NO;6;0;3534;589;588.0;589;YES
GROOVY;4;f4f7c2f41730274024cc5782bda029f5647162ad;10;0;10;2.4528702400260225;316;55;87;1086;NO;6;35;3528;588;587.0;588;NO
GROOVY;4;99f49a926003e253468eaa78d6d6a44bb91fd014;1;0;1;0.0;2;0;0;753;NO;6;1;3522;587;586.0;587;NO
GROOVY;4;f8ee5a16e83f55d8a5d23a1a83aaa6e553eda3d0;1;0;1;0.0;46;22;0;279;NO;6;2;3516;586;585.0;586;NO
GROOVY;4;35769e1948e7d391ebae75d8aa15e568462d6020;1;0;1;0.0;10;6;0;257;NO;6;0;3510;585;584.0;585;NO
GROOVY;4;891ad59d074990a38d7ba0dca65890e80061158a;11;0;11;1.8092000326978117;272;122;122;456;NO;6;68;3504;584;583.0;584;NO
GROOVY;4;e02b39975d1b7e73046551f941672efc059d2208;7;0;7;1.2548361528809289;260;50;0;238;NO;6;47;3492;5;4.0;5;NO
GROOVY;4;d953bd0007fd9f543344e2aa2775a91299b3bf62;1;0;1;0.0;127;69;0;116;NO;6;2;3486;581;580.0;581;NO
GROOVY;4;4478a3164b313f726b801e0e57b9e2ef4dbd0736;2;0;2;0.0;171;37;2;716;NO;6;1;3480;580;579.0;580;NO
GROOVY;4;c33dab3d8e3bf1982e52c761b14fcfd71095694d;1;0;1;0.0;11;11;0;169;NO;6;16;3456;576;575.0;576;NO
GROOVY;4;9ad521421f25fa6ed488d8fc3dbcc639fafc88c7;1;0;1;0.0;2;2;0;174;YES;6;0;3450;575;574.0;575;NO
GROOVY;4;45fa36b42a9960c715c3a288913bda7494125595;1;0;1;0.0;44;0;28;744;NO;6;0;3444;574;573.0;574;NO
GROOVY;4;69043b6700bb92e33df9d981c025b1aaf7efa5a3;2;0;2;0.0;49;33;0;716;NO;6;14;3438;573;572.0;573;NO
GROOVY;4;9cc357e6df346f0fd56c23c6993c5ee2175c4c3c;1;0;1;0.0;42;28;0;688;NO;6;0;3432;572;571.0;572;NO
GROOVY;4;60b37a795f59f7dc1e339184c10ec80b8bc58989;2;0;2;0.0;128;124;0;2681;NO;6;0;3426;571;570.0;571;NO
GROOVY;4;bedd29f3a3a3abd37960576de4a78261dc555015;1;0;1;0.0;18;4;0;684;NO;6;7;3414;569;568.0;569;NO
GROOVY;4;37570e7f323b005483b9af112d40df482a828bfa;2;0;2;0.0;107;73;0;2599;NO;6;0;3402;567;566.0;567;NO
GROOVY;4;4a8732f5e1d51f43fc1f633bca7d79351aa720c5;1;0;1;0.0;15;15;0;2666;NO;6;0;3396;566;565.0;566;NO
GROOVY;4;3aae9d5a39585797d620387a60aef52f05773022;1;0;1;0.0;52;52;0;2614;NO;6;0;3390;565;564.0;565;NO
GROOVY;4;a265d3249b5e0152b04da090bf925ad73bebc5c7;8;0;8;2.2603555297522187;71;25;0;2603;NO;6;2;3378;563;562.0;563;NO
GROOVY;4;28291277b4197e791618043ec3cf4f8b07d0fb60;1;0;1;0.0;744;380;0;2223;NO;6;1;3372;4;3.0;4;NO
GROOVY;4;8d28b98ba24b4cb4fbe51cea0f88f8194167df9e;2;0;2;0.9709505944546686;20;0;10;1516;NO;6;0;3372;562;561.0;562;NO
GROOVY;4;05151b92e2dfa36ee0a3f7a5c1c1a6d7a02c46f7;3;0;3;0.28639695711595625;57;17;0;1511;NO;6;0;3366;561;560.0;561;NO
GROOVY;4;11d70f172eb48d7a185104e54db5ec44cb068298;2;0;2;0.0;68;62;0;1465;NO;6;0;3360;560;559.0;560;NO
GROOVY;4;b8d06b2559b25cf04cb20dd76e7d58d722463eca;1;0;1;0.0;116;116;0;0;NO;6;0;3354;559;558.0;559;NO
GROOVY;4;c64318af97c4dccb5ae3f4a9e07d68ba7136f73c;12;0;12;2.559987924938605;1039;577;6;2605;NO;6;0;3348;558;557.0;558;NO
GROOVY;4;4d7c52ba9153e6e5049902ae93362532032e9253;1;0;1;0.0;734;0;220;2443;NO;6;0;3342;557;556.0;557;NO
GROOVY;4;67b24e35f97f842bcd8b927240de06a601a0c99c;14;0;14;0.9833186816634935;1910;1150;114;2719;NO;6;3;3336;556;555.0;556;NO
GROOVY;4;e76b1e7e1c8e2ca43f3a4acd013b0b872841f1dd;1;0;1;0.0;45;25;0;104;NO;6;21;3330;555;554.0;555;NO
GROOVY;4;8a73fcdd2c8d363b38cba1f707cfe7f476758a71;1;0;1;0.0;734;0;220;2443;NO;6;0;3318;553;552.0;553;NO
GROOVY;4;679572aeccf71c08107ac4f85bf1649e0caf6aea;1;0;1;0.0;734;220;0;2223;NO;6;0;3306;551;550.0;551;NO
GROOVY;4;2f0aa033f9e37595ed09992f6f8162d5238172a9;5;0;5;0.0;102;40;0;1935;NO;6;5;3300;550;549.0;550;NO
GROOVY;4;e130ead629f047cc64dd749f119859f5dd28d5f1;1;0;1;0.0;36;28;0;1907;NO;6;1;3294;549;548.0;549;NO
GROOVY;4;4f6f8ac013f630b052ac49b5db9092b473253832;6;0;6;0.4085534883345498;438;218;0;2182;NO;6;2;3288;548;547.0;548;NO
GROOVY;4;d52b1b7fe423b4f8def7a8772a77452d7fc325ee;7;0;7;1.3221793455166668;180;158;0;2701;NO;6;5;3282;547;546.0;547;NO
GROOVY;4;107a192bd9b5bc06ca6ab37ae87c489e94e67607;1;0;1;0.0;17;0;1;1014;NO;6;0;3276;546;545.0;546;NO
GROOVY;5;c9931c0dde40871da7e6268d1094a2a674a10d85;1;0;1;0.0;1;1;0;1401;NO;11;1;9009;27;26.0;27;NO
GROOVY;5;e75d696f3874e7ea85ef5dc865ecec85e4e00395;7;0;7;1.295461844238322;129;109;0;3828;NO;11;34;8998;3;2.0;3;NO
GROOVY;5;e010b85525de1c3abfad3a8fc6236e8366f85266;2;0;2;0.0;286;272;0;63;NO;11;10;8998;40;39.0;40;NO
GROOVY;5;8ea532994756c2178365a8aab62f70e4dee87eba;1;0;1;0.0;67;5;0;496;NO;11;18;8998;40;39.0;40;NO
GROOVY;5;615048528f0d502892ff4470386e3513dda65fe1;1;0;1;0.0;1;1;0;3827;NO;11;0;8998;39;38.0;39;NO
GROOVY;5;1e8892a0f5d1415a2ecffafecb6dd19cf18f8da7;1;0;1;0.0;9;0;3;3830;NO;11;1;8998;37;36.0;37;NO
GROOVY;5;0ccaaa48f715175f3606e4c45bccc1209cd9b8f3;5;0;5;1.3516441151533922;84;47;1;1687;NO;11;44;8998;2;1.0;2;NO
GROOVY;5;074f59e21783371cef3e59e1d0c2c6dc215e08a2;1;0;1;0.0;143;141;0;3689;NO;11;6;8998;39;38.0;39;NO
GROOVY;5;eb4fd5f374ac809ddef67c9da6ae8404c38ced7d;1;0;1;0.0;2;0;0;219;NO;11;17;8998;818;817.0;818;NO
GROOVY;5;bfab82e4fb499c11ed76b39d5afc5df68c11bb09;1;0;1;0.0;61;57;0;920;NO;10;14;8140;26;25.0;26;NO
GROOVY;5;243e433b2575f01aa5d4a77ff311cffaab964f65;1;0;1;0.0;1;1;0;296;NO;10;56;8140;24;23.0;24;NO
GROOVY;5;de0c0f935d6cbd6c620815bd964be62fdd42fb50;1;0;1;0.0;25;0;3;202;YES;10;41;8140;57;56.0;57;NO
GROOVY;5;e2ef7fe879797c8f2c4f3057d66adc3c51950ffe;1;0;1;0.0;3;0;1;226;NO;10;6;8140;56;55.0;56;NO
GROOVY;5;e5cfb69fc14f963693e839e1c6197b53318590c9;1;0;1;0.0;1;0;1;1688;YES;10;4;8140;30;29.0;30;NO
GROOVY;5;1544d9543eb7367ae766df0ab383dcf474dc9a33;4;0;4;1.291754474058066;144;0;0;4004;NO;10;15;8140;23;22.0;23;NO
GROOVY;5;e196e7a2d7eb4a371bad5d9cdfbb7b6db966bcf2;1;0;1;0.0;98;98;0;3591;NO;10;3;8140;29;28.0;29;NO
GROOVY;5;c6b9a37642fca102d5504e61bdb48fb119f9bfdb;3;0;3;1.3709505944546687;41;31;0;414;NO;10;10;8140;28;27.0;28;NO
GROOVY;5;f114b78d043a32938b40b304ee234313ce98c116;2;0;2;0.0;65;41;24;3615;NO;10;0;8140;55;54.0;55;NO
GROOVY;5;eef5cd77202525d53d3a707c8b4c505aab1e6f35;3;0;3;1.5394847569315018;90;68;0;3608;NO;10;4;8140;54;53.0;54;NO
GROOVY;5;66f3e054707ed3055265fa87d1d9c550002ce48d;2;0;2;0.0;5;0;1;259;NO;10;21;8140;52;51.0;52;NO
GROOVY;5;552a38d5976b3d003bd4af2c01ab0bf8c2dd8937;14;0;14;2.081766913156774;574;452;2;3574;NO;10;40;8140;51;50.0;51;NO
GROOVY;5;1300afeba973a2abe2281de17def76e909030baf;1;0;1;0.0;2;0;0;3574;NO;10;0;8120;27;26.0;27;NO
GROOVY;5;ec4ceae429964ad84c6406df5c2d11109ec28eda;1;0;1;0.0;61;61;0;3513;NO;10;4;8120;26;25.0;26;NO
GROOVY;5;351809ae898c80ca18d59fecf68a37c1b97a2058;6;0;6;1.4911148500551858;118;70;26;490;NO;10;3;8110;811;810.0;811;NO
GROOVY;5;0885117cb58b4828e8ab2702ae44f9bc65a2be71;1;0;1;0.0;69;69;0;0;NO;10;0;8090;22;21.0;22;NO
GROOVY;5;80cfe0c31dcb5b714929b2635ca6a8f237ec576e;3;0;3;0.5501234060351945;111;31;0;920;NO;10;1;8090;21;20.0;21;NO
GROOVY;5;b6f06c8c3a3d2dbedc392225b8898f30048bb38b;1;0;1;0.0;21;19;0;901;NO;10;0;8090;20;19.0;20;NO
GROOVY;5;662a3102da84db0c64763cdaf685f44ed374ecb8;1;0;1;0.0;23;0;23;23;NO;10;221;8090;19;18.0;19;NO
GROOVY;5;a0a831f4e3eec5ec04b561a02846c07031f63780;60;0;60;3.3791705100953555;6963;4180;1633;4062;NO;10;24;8090;18;17.0;18;NO
GROOVY;5;52a25d615979d962acd69493f26c75659d89da74;3;0;3;0.0;557;298;259;3772;NO;10;0;8090;23;22.0;23;NO
GROOVY;5;17265d49fc1714a75a42f5321ff53452921b4af9;1;0;1;0.0;19;19;0;3753;NO;10;2;8090;22;21.0;22;NO
GROOVY;5;9ffe8af10c0fc460976e9db71d85622349856ab4;1;0;1;0.0;70;60;0;3693;NO;10;1;8080;21;20.0;21;NO
GROOVY;5;73db4c06b239b95f0f7db44e703c7f73adf91b2a;1;0;1;0.0;8;8;0;168;NO;10;0;8080;808;807.0;808;NO
GROOVY;5;44fd5c6b4353fd6ba5946acca589b5881dd81f60;1;0;1;0.0;26;26;0;142;NO;10;38;8070;807;806.0;807;NO
GROOVY;5;f879a4dbc5e56da7e8cb4c2f994a082cad89da81;1;0;1;0.0;12;6;0;606;NO;10;14;8060;50;49.0;50;NO
GROOVY;5;ef50efb61fa3de82667a8699a9c53c4fe32583a4;1;0;1;0.0;33;0;15;563;NO;10;7;8060;49;48.0;49;NO
GROOVY;5;815167578c623345ed834a18f0bb25895fd92d8c;1;0;1;0.0;2;0;0;219;NO;10;14;8060;48;47.0;48;NO
GROOVY;5;3d8fed2fad4769ff34b596d5b12b5864060edc61;1;0;1;0.0;26;8;0;447;NO;10;0;8060;806;805.0;806;NO
GROOVY;5;885df128e2616f9758911b63cf3d5a3caac44474;25;0;25;2.780838616843899;1370;992;0;3686;NO;10;29;8050;805;804.0;805;NO
GROOVY;5;c9a38bcf81f36b307b8057b6db2378dbbeb65538;1;0;1;0.0;3;3;0;164;NO;10;174;8040;804;803.0;804;NO
GROOVY;5;ad4c491c668aa2b6a3a65746b6fc1f9da091b420;1;0;1;0.0;21;21;0;3665;NO;10;7;8030;803;802.0;803;NO
GROOVY;5;de790eb0429cf1171763daa02dc07502a021d213;1;0;1;0.0;4;2;0;3239;NO;10;5;8010;7;6.0;7;NO
GROOVY;5;69d0de98ba22a4fd29fd9373c34971964f34c788;1;0;1;0.0;27;27;0;543;NO;10;112;8000;800;799.0;800;NO
GROOVY;5;a2000747487e63c915b968a016df1088c211faae;1;0;1;0.0;13;0;7;4069;YES;10;7;7980;17;16.0;17;NO
GROOVY;5;1e1da45e27eb6799657de1f854fb05caf8b5387e;1;0;1;0.0;2;0;0;271;NO;10;9;7980;16;15.0;16;NO
GROOVY;5;c38dc7208744f1a7388f7471b277add7929e17b3;5;0;5;0.2885385136944104;539;143;0;3133;NO;10;35;7980;15;14.0;15;NO
GROOVY;5;4af15e21d9305a10e2902ddcd0bcae695e56d3bf;1;0;1;0.0;41;13;0;550;NO;10;1;7970;47;46.0;47;NO
GROOVY;5;da4b716b8c1dc297e2f67088e42cb0522b8484e1;1;0;1;0.0;7;3;0;162;NO;10;41;7970;46;45.0;46;NO
GROOVY;5;d6bf9986346a7744a3d85110adcf6949c394262d;2;0;2;0.0;30;30;0;3653;NO;10;12;7970;45;44.0;45;NO
GROOVY;5;e7b1ed119681f0f70b190c88032e08cb8a61e0f9;1;0;1;0.0;5;0;3;3136;YES;10;7;7970;14;13.0;14;NO
GROOVY;5;2671c6826362ea0a2ff7154ffcff1a623916a37f;1;0;1;0.0;4;0;2;327;NO;10;1;7970;13;12.0;13;NO
GROOVY;5;9e709886f36c2d2eac483e9a02350eb6f509d2fe;1;0;1;0.0;1;1;0;549;NO;10;0;7970;28;27.0;28;NO
GROOVY;5;b57c6b98f8f7e5e904919d8cb28394044d7675b3;1;0;1;0.0;621;47;0;502;NO;10;5;7970;797;796.0;797;NO
GROOVY;5;1f1dea53ee57d63f0bce43c8a78fe2f43ca1603f;4;0;4;1.4423108459266079;456;106;22;2240;NO;10;5;7960;11;10.0;11;NO
GROOVY;5;89a130107fcee4596e0df33fea61241cfcd326e9;2;0;2;0.0;18;11;3;4072;NO;10;22;7960;10;9.0;10;NO
GROOVY;5;8a0db92bc808bfde10fa0ffa78d732083dd01171;1;0;1;0.0;27;11;0;595;NO;10;0;7960;27;26.0;27;NO
GROOVY;5;07a496501aec68bdd3a58048fd00b72323142ed3;1;0;1;0.0;39;27;0;568;NO;10;9;7960;26;25.0;26;NO
GROOVY;5;178ed499c60256b45eefec67fffa07df6cd8a930;1;0;1;0.0;578;332;0;170;NO;10;1;7960;796;795.0;796;NO
GROOVY;5;8d1ec82ba968b6be683acb4b07b59227e88910a5;1;0;1;0.0;170;170;0;0;NO;10;0;7950;795;794.0;795;NO
GROOVY;5;64e65829fa69dec52d9653087f9d6e65e59b9028;49;0;49;1.8467332633755;16618;8062;2192;3388;NO;10;37;7940;8;7.0;8;YES
GROOVY;5;4e1022e309b5db61188373daf0ae5498a24efd9d;2;0;2;0.0;42;30;0;3119;NO;10;7;7940;794;793.0;794;NO
GROOVY;5;e9e31bb0eea36b9ff64fe2466ab523f727033d65;1;0;1;0.0;4;4;0;167;NO;10;157;7930;793;792.0;793;NO
GROOVY;5;f07dc9853a376457a771998591158e3a330cf47f;1;0;1;0.0;96;22;0;1387;NO;10;6;7920;792;791.0;792;NO
GROOVY;5;ea49c43e4ab61e16e8064e4aca1d6d411b8643d4;2;0;2;0.8366407419411673;80;0;50;185;NO;10;1;7910;23;22.0;23;NO
GROOVY;5;28aa026e4bff36b86f5e68cd954d0f9543cef115;1;0;1;0.0;25;23;0;162;NO;10;3;7910;22;21.0;22;NO
GROOVY;5;fe5424fdb08cd33fc6909e126545d15220d61326;1;0;1;0.0;2;0;0;121;NO;10;3;7910;21;20.0;21;NO
GROOVY;5;c91f621eb11a62ac07902cd0b3aded91dec148d2;1;0;1;0.0;2484;2432;0;168;NO;10;36;7890;789;788.0;789;NO
GROOVY;5;f3d7bb48ad3c843f091591641285842ba530078a;2;0;2;0.9182958340544896;180;174;0;1556;NO;10;4;7860;3;2.0;3;NO
GROOVY;5;eada6c4df440a0a4e007e12f87abdc0cafa9f0a4;1;0;1;0.0;82;28;0;163;NO;10;3;7850;785;784.0;785;NO
GROOVY;5;504f52d02977f3da15623d2e1547ebedb5e7e59a;9;0;9;0.0;162;143;17;3609;NO;10;29;7810;781;780.0;781;NO
GROOVY;5;88b8f009374c3c1bb3c8e5b363f7cb34da27c1ac;1;0;1;0.0;2;0;0;463;NO;10;30;7790;779;778.0;779;NO
GROOVY;5;fc5ae197b170d08192cc6ac64146848cc839e528;1;0;1;0.0;2;0;2;100;NO;10;0;7770;777;776.0;777;NO
GROOVY;5;0a05e0ca44ce1bb0df8eac348268667636c5ec27;1;0;1;0.0;22;12;0;261;NO;10;73;7740;774;773.0;774;NO
GROOVY;5;67f93f70cab75e498bde7deb5ddbdb997a88f7f2;1;0;1;0.0;6;4;0;1552;YES;10;0;7720;772;771.0;772;NO
GROOVY;5;c785d8266e6c426cfbc61257eb43f8c081a090a5;1;0;1;0.0;65;61;0;17;NO;10;0;7710;20;19.0;20;NO
GROOVY;5;06d2985c721ccadcc72207b63629b8da5cf8c768;6;0;6;1.7256507561120937;192;148;2;1524;NO;10;16;7710;19;18.0;19;NO
GROOVY;5;a10a0b5f0ed0f2a085c3ae7f76f3a87ebbdc2e11;2;0;2;0.9910760598382222;18;0;0;162;NO;10;1;7710;19;18.0;19;NO
GROOVY;5;51df4f8fb44d67437e7a9ef54cc2fd98c59932c9;5;0;5;0.970343770796248;108;4;44;3653;NO;10;21;7710;771;770.0;771;NO
GROOVY;5;e51b662f2f9fe8208d6dd0f57a1ccd80f9e3d87e;2;0;2;0.9990102708804813;90;36;0;139;NO;10;0;7700;18;17.0;18;NO
GROOVY;5;28e06fb046af95087a42a92310b130ee5486b354;2;0;2;0.0;22;20;0;1516;NO;10;12;7680;768;767.0;768;NO
GROOVY;5;95a41a10544b7c0ca7a2ce00c42926c00fa163d4;1;0;1;0.0;2;0;0;139;NO;10;1;7670;17;16.0;17;NO
GROOVY;5;8cc0f1046ec653f395d4614f6fce7961310541e1;9;0;9;1.8781731905863355;149;83;4;3078;YES;10;17;7670;767;766.0;767;NO
GROOVY;5;0c2e312055c62c08c393adfbe701c867c230e2ed;1;0;1;0.0;16;4;0;216;NO;10;14;7660;44;43.0;44;NO
GROOVY;5;4b149f9313d533870ec9292c62295a4c3d38f9d4;3;0;3;0.0;440;440;0;0;NO;10;0;7660;13;12.0;13;NO
GROOVY;5;3ae5b650007dd57fe7829aaa1867713f440ac935;1;0;1;0.0;25;0;1;329;NO;10;9;7650;6;5.0;6;NO
GROOVY;5;9ead0b3f69dca62cbfebc9da49f3cc4819c93196;6;0;6;0.5435644431995964;63;47;0;3070;NO;10;6;7650;765;764.0;765;NO
GROOVY;5;e10f663b8c8c94e63777389f88d022f09a43eb5a;1;0;1;0.0;2;0;0;1516;NO;10;0;7640;2;1.0;2;NO
GROOVY;5;df1c4c57fb7e03e5fe4cf1df59818717b7121489;2;0;2;0.9182958340544896;51;45;0;1493;NO;10;28;7640;1;0.0;1;NO
GROOVY;5;e97e624194b70d2bc7fe30b4acdb9487b1d4fa8a;2;0;2;0.0;16;8;0;3066;NO;9;2;6876;764;763.0;764;NO
GROOVY;5;1d7e818612a7ffe89a01f302abf2367104ce0edb;1;0;1;0.0;4;4;0;255;NO;9;97;6858;762;761.0;762;NO
GROOVY;5;70380ce1fd7d7f088a7b1a3a573f0ddccaf4123d;3;0;3;1.4833557549816874;76;52;0;3035;NO;9;9;6831;759;758.0;759;NO
GROOVY;5;5f6238bbbb40993ba6ddda28d909aaaf7d1a9f3d;2;0;2;0.9182958340544896;15;9;0;3030;NO;9;0;6822;758;757.0;758;NO
GROOVY;5;6ea75b76fffe8d055b79850f42acd62509e2fdf4;2;0;2;0.6193821946787638;32;6;0;3028;NO;9;0;6813;757;756.0;757;NO
GROOVY;5;34c3207e037de4af179d87d62fa2e6ed4f2824a9;2;0;2;1.0;49;5;40;778;NO;9;0;6795;755;754.0;755;NO
GROOVY;5;cb8da7a38318521bb6cf2d25483f46273d2c1b39;4;0;4;1.6140054628542202;48;24;0;3028;NO;9;4;6777;753;752.0;753;NO
GROOVY;5;391c76a72c42bbaeee695645eb434604c6c2aee0;9;0;9;1.8236687584716258;435;262;1;2916;NO;9;6;6768;752;751.0;752;NO
GROOVY;5;45e5c28d1e27961fc4bb6349080d431732dd969a;2;0;2;0.0;58;52;0;1354;NO;9;5;6759;12;11.0;12;NO
GROOVY;5;4aff6786e2e63607e8a907e5b69b895f1f1c8f1a;1;0;1;0.0;2;0;0;2916;NO;9;0;6741;749;748.0;749;NO
GROOVY;5;1ae3ad90858c74e009d2d60099471bb1e246a0cc;1;0;1;0.0;2;0;0;689;NO;9;0;6723;747;746.0;747;NO
GROOVY;5;4e447b054f64c7f1a1b815f1f5fd68f3c92b2fed;2;0;2;0.0;63;25;0;2913;NO;9;1;6714;746;745.0;746;NO
GROOVY;5;1d6029cf16fd7c16133377e2ec9a6919bb0f853c;1;0;1;0.0;23;0;1;2914;NO;9;0;6705;745;744.0;745;NO
GROOVY;5;4590d6e7b170d3653af8eed6ad9f319e6ed33985;1;0;1;0.0;2;2;0;2912;NO;9;0;6687;743;742.0;743;NO
GROOVY;5;538c59870c728801ab61a03760f9754640a624f0;1;0;1;0.0;2;0;0;1489;NO;9;3;6624;736;735.0;736;NO
GROOVY;5;e3c45697f48850c3514511a5de213cad05b572dd;1;0;1;0.0;37;3;0;2909;NO;9;0;6615;735;734.0;735;NO
GROOVY;5;879123a5f42d27565f411c02bd873e46c92ee263;3;0;3;0.0;69;31;2;2887;NO;9;17;6606;734;733.0;734;NO
